WT_code,Count
11111,0
11112,836824
11120,134025
11211,0
11212,468421
11220,44881
11230,646
12111,0
12112,123610
12113,10
12120,59400
12130,969
12211,0
12212,69669
12213,37
12221,0
12222,28307
12230,705
13111,0
13112,87483
13113,1
13120,63056
13211,0
13212,45396
13220,31504
13230,963
13311,0
13312,3
13320,0
14111,0
14112,60805
14113,5
14120,74385
14211,0
14212,14678
14213,6
14221,0
14222,13487
14223,1
14230,408
14311,0
14312,0
14320,0
21111,0
21112,378130
21113,55
21120,111078
21130,2988
21211,0
21212,109638
21213,0
21220,20950
21230,406
21311,0
21312,43
21320,0
22111,0
22112,104068
22113,4
22120,77860
22130,2249
22211,0
22212,27895
22213,0
22220,18703
22230,599
22311,0
22312,3
22320,1
23110,91669
23120,102171
23130,3370
23211,0
23212,21777
23213,0
23221,0
23222,26968
23230,1162
23311,0
23312,0
23320,0
24110,39519
24120,86825
24130,4126
24211,0
24212,3706
24213,0
24221,0
24222,9985
24223,0
24230,503
24311,0
24312,0
24320,0
31111,0
31112,239787
31113,17
31121,48174
31122,40
31131,2657
31132,4
31140,83
31211,0
31212,54610
31213,0
31220,7392
31230,208
31240,5
31311,0
31312,13
31320,0
32111,0
32112,63849
32113,1
32120,35018
32130,2320
32140,100
32211,0
32212,11143
32213,0
32221,0
32222,4395
32230,233
32240,8
32311,0
32312,1
32320,0
33110,63068
33120,83723
33130,5504
33211,0
33212,9289
33220,9705
33230,735
33311,0
33312,0
33321,0
33322,0
34110,19868
34120,65546
34130,4578
34210,1717
34220,5904
34230,491
34310,0
34320,0
35100,18501
35200,1077
35300,0
41111,0
41112,223182
41113,10
41121,18677
41122,15
41131,1181
41132,7
41141,79
41142,1
41211,0
41212,38167
41213,0
41221,0
41222,2430
41223,0
41230,140
41240,10
41311,0
41312,10
41313,0
41320,0
42111,0
42112,60886
42113,0
42120,27011
42130,4237
42140,348
42211,0
42212,7497
42213,0
42221,0
42222,2569
42223,0
42230,320
42240,16
42311,0
42312,0
42321,0
42322,0
43110,10299
43120,33434
43130,5077
43141,346
43142,0
43211,0
43212,874
43220,2251
43230,368
43240,25
43311,0
43312,0
43320,0
44110,1816
44120,19396
44130,3073
44140,138
44210,169
44220,1046
44230,193
44240,13
44310,0
44320,0
45100,2728
45200,144
45300,0
