WT_code,Count
99999,632958
11111,0
11112,805642
11120,176706
11211,0
11212,422428
11220,105255
11230,7634
12111,0
12112,65725
12113,87690
12120,69481
12130,2356
12211,0
12212,49239
12213,19699
12221,0
12222,54865
12230,1762
13111,0
13112,70048
13113,63957
13120,111562
13211,0
13212,47345
13220,58462
13230,1866
13311,0
13312,67
13320,10
14111,0
14112,49588
14113,26469
14120,120839
14211,0
14212,16674
14213,2911
14221,0
14222,26221
14223,4649
14230,1025
14311,0
14312,8
14320,1
21111,0
21112,101337
21113,318553
21120,188997
21130,28691
21211,0
21212,59837
21213,40000
21220,75796
21230,9277
21311,0
21312,59
21320,9
22111,0
22112,55690
22113,118105
22120,141407
22130,10749
22211,0
22212,30076
22213,17623
22220,68132
22230,4432
22311,0
22312,27
22320,11
23110,163892
23120,208576
23130,17582
23211,0
23212,26905
23213,14806
23221,0
23222,85391
23230,5072
23311,0
23312,48
23320,4
24110,63245
24120,172362
24130,17771
24211,0
24212,7222
24213,2836
24221,0
24222,30977
24223,6252
24230,2280
24311,0
24312,2
24320,2
31111,0
31112,46936
31113,231171
31121,69325
31122,68178
31131,27538
31132,4532
31140,8563
31211,0
31212,21731
31213,15621
31220,36462
31230,8898
31240,2552
31311,0
31312,23
31320,2
32111,0
32112,25499
32113,102534
32120,143789
32130,25422
32140,3909
32211,0
32212,9567
32213,7096
32221,0
32222,38376
32230,6739
32240,1024
32311,0
32312,5
32320,0
33110,153090
33120,291601
33130,49880
33211,0
33212,19793
33220,81774
33230,12924
33311,0
33312,10
33321,0
33322,1
34110,57337
34120,171198
34130,27510
34210,5687
34220,47005
34230,6570
34310,0
34320,0
35100,36435
35200,5973
35300,0
41111,0
41112,21818
41113,135922
41121,30433
41122,28740
41131,19575
41132,3165
41141,10404
41142,547
41211,0
41212,9382
41213,6731
41221,0
41222,10460
41223,3538
41230,6070
41240,3483
41311,0
41312,2
41313,1
41320,1
42111,0
42112,23145
42113,154474
42120,271675
42130,103122
42140,34834
42211,0
42212,5244
42213,3756
42221,0
42222,34110
42223,8542
42230,21209
42240,8507
42311,0
42312,0
42321,0
42322,1
43110,115075
43120,241803
43130,80204
43141,17929
43142,2368
43211,0
43212,5394
43220,47529
43230,18105
43240,4242
43311,0
43312,0
43320,0
44110,25701
44120,96653
44130,30532
44140,7138
44210,1240
44220,24635
44230,9008
44240,1478
44310,0
44320,0
45100,11785
45200,3855
45300,0
