WT_code,Count
11111,0
11112,1167167
11120,200838
11211,0
11212,560861
11220,77152
11230,917
12111,0
12112,128316
12113,174
12120,53319
12130,564
12211,0
12212,76060
12213,10
12221,0
12222,32574
12230,525
13111,0
13112,101812
13113,49
13120,61557
13211,0
13212,52765
13220,28845
13230,527
13311,0
13312,7
13320,4
14111,0
14112,99954
14113,9
14120,105189
14211,0
14212,24047
14213,14
14221,0
14222,16377
14223,3
14230,200
14311,0
14312,4
14320,2
21111,0
21112,282418
21113,41
21120,103089
21130,3024
21211,0
21212,92299
21213,0
21220,22744
21230,339
21311,0
21312,49
21320,0
22111,0
22112,74859
22113,6
22120,47588
22130,763
22211,0
22212,20769
22213,0
22220,14331
22230,229
22311,0
22312,0
22320,2
23110,78310
23120,61654
23130,555
23211,0
23212,14928
23213,0
23221,0
23222,14020
23230,196
23311,0
23312,2
23320,0
24110,46550
24120,68502
24130,366
24211,0
24212,3977
24213,0
24221,0
24222,6661
24223,0
24230,76
24311,0
24312,0
24320,0
31111,0
31112,192899
31113,5
31121,48210
31122,3
31131,2558
31132,0
31140,37
31211,0
31212,45434
31213,0
31220,7876
31230,226
31240,4
31311,0
31312,15
31320,0
32111,0
32112,68659
32113,1
32120,32614
32130,800
32140,6
32211,0
32212,12572
32213,0
32221,0
32222,5378
32230,85
32240,0
32311,0
32312,1
32320,0
33110,64681
33120,52129
33130,763
33211,0
33212,9396
33220,8221
33230,117
33311,0
33312,0
33321,0
33322,0
34110,16488
34120,31907
34130,313
34210,1531
34220,3405
34230,49
34310,0
34320,0
35100,8219
35200,491
35300,0
41111,0
41112,163703
41113,1
41121,16854
41122,1
41131,804
41132,0
41141,18
41142,0
41211,0
41212,26465
41213,0
41221,0
41222,2586
41223,0
41230,103
41240,2
41311,0
41312,4
41313,0
41320,0
42111,0
42112,77867
42113,1
42120,25209
42130,890
42140,10
42211,0
42212,8221
42213,0
42221,0
42222,2768
42223,0
42230,52
42240,0
42311,0
42312,0
42321,0
42322,0
43110,11620
43120,17361
43130,369
43141,9
43142,0
43211,0
43212,807
43220,1463
43230,33
43240,0
43311,0
43312,0
43320,0
44110,1457
44120,8514
44130,136
44140,1
44210,172
44220,485
44230,6
44240,0
44310,0
44320,0
45100,1024
45200,45
45300,0
