WT_code,Count
11111,0
11112,1837289
11120,299101
11211,0
11212,646281
11220,151504
11230,8089
12111,0
12112,102568
12113,190410
12120,64917
12130,1421
12211,0
12212,71982
12213,34681
12221,0
12222,40683
12230,654
13111,0
13112,103014
13113,148462
13120,77951
13211,0
13212,80769
13220,41910
13230,619
13311,0
13312,63
13320,5
14111,0
14112,83395
14113,61976
14120,98690
14211,0
14212,30167
14213,6481
14221,0
14222,30941
14223,4391
14230,207
14311,0
14312,7
14320,3
21111,0
21112,87920
21113,274927
21120,131751
21130,7540
21211,0
21212,49886
21213,27925
21220,52608
21230,2574
21311,0
21312,93
21320,10
22111,0
22112,36488
22113,74334
22120,61589
22130,1677
22211,0
22212,20969
22213,9023
22220,35664
22230,840
22311,0
22312,7
22320,0
23110,110446
23120,81429
23130,1703
23211,0
23212,24538
23213,9467
23221,0
23222,56262
23230,767
23311,0
23312,4
23320,0
24110,46776
24120,78525
24130,864
24211,0
24212,8810
24213,2907
24221,0
24222,38194
24223,5688
24230,477
24311,0
24312,0
24320,1
31111,0
31112,42703
31113,156780
31121,58060
31122,48119
31131,9964
31132,1017
31140,1190
31211,0
31212,18562
31213,9002
31220,33203
31230,3518
31240,354
31311,0
31312,35
31320,5
32111,0
32112,21169
32113,54693
32120,62522
32130,3992
32140,284
32211,0
32212,7188
32213,2444
32221,0
32222,25603
32230,1454
32240,81
32311,0
32312,2
32320,0
33110,66638
33120,92917
33130,5100
33211,0
33212,11597
33220,52076
33230,2111
33311,0
33312,0
33321,0
33322,1
34110,15202
34120,50464
34130,3162
34210,4021
34220,33772
34230,1238
34310,0
34320,0
35100,11305
35200,4339
35300,1
41111,0
41112,25775
41113,73445
41121,49665
41122,31236
41131,17715
41132,1573
41141,3491
41142,93
41211,0
41212,12437
41213,5073
41221,0
41222,17260
41223,2789
41230,5514
41240,1091
41311,0
41312,30
41313,0
41320,1
42111,0
42112,16458
42113,50403
42120,132134
42130,32913
42140,4489
42211,0
42212,3225
42213,1215
42221,0
42222,30912
42223,1960
42230,8435
42240,1032
42311,0
42312,2
42321,0
42322,0
43110,9233
43120,65588
43130,19326
43141,2351
43142,68
43211,0
43212,453
43220,21938
43230,5236
43240,401
43311,0
43312,0
43320,0
44110,882
44120,26379
44130,10568
44140,1154
44210,65
44220,10074
44230,3163
44240,232
44310,0
44320,0
45100,5967
45200,1927
45300,0
