WT_code,Count
11111,0
11112,1147686
11120,192097
11211,0
11212,532976
11220,72328
11230,1168
12111,0
12112,133174
12113,121
12120,48602
12130,526
12211,0
12212,69136
12213,48
12221,0
12222,25562
12230,380
13111,0
13112,111185
13113,32
13120,56990
13211,0
13212,48491
13220,22035
13230,274
13311,0
13312,2
13320,0
14111,0
14112,111685
14113,19
14120,100378
14211,0
14212,23400
14213,36
14221,0
14222,14499
14223,10
14230,122
14311,0
14312,0
14320,0
21111,0
21112,296171
21113,51
21120,109508
21130,3527
21211,0
21212,93536
21213,1
21220,24166
21230,466
21311,0
21312,23
21320,6
22111,0
22112,80861
22113,5
22120,51103
22130,795
22211,0
22212,20505
22213,1
22220,13011
22230,228
22311,0
22312,1
22320,0
23110,86749
23120,63695
23130,667
23211,0
23212,14430
23213,0
23221,0
23222,12813
23230,161
23311,0
23312,0
23320,0
24110,50589
24120,67123
24130,558
24211,0
24212,3916
24213,0
24221,0
24222,7179
24223,0
24230,108
24311,0
24312,0
24320,0
31111,0
31112,211374
31113,12
31121,57199
31122,4
31131,3793
31132,0
31140,126
31211,0
31212,47708
31213,0
31220,9621
31230,318
31240,5
31311,0
31312,9
31320,1
32111,0
32112,78435
32113,0
32120,39052
32130,1160
32140,21
32211,0
32212,13222
32213,0
32221,0
32222,6158
32230,157
32240,4
32311,0
32312,0
32320,0
33110,74258
33120,59430
33130,1063
33211,0
33212,9761
33220,8989
33230,140
33311,0
33312,0
33321,0
33322,0
34110,18099
34120,32986
34130,423
34210,1528
34220,3448
34230,50
34310,0
34320,0
35100,8103
35200,563
35300,0
41111,0
41112,180801
41113,2
41121,20613
41122,1
41131,1557
41132,0
41141,110
41142,0
41211,0
41212,27850
41213,0
41221,0
41222,3188
41223,0
41230,136
41240,10
41311,0
41312,4
41313,0
41320,0
42111,0
42112,91800
42113,2
42120,30722
42130,1567
42140,67
42211,0
42212,9536
42213,0
42221,0
42222,3803
42223,0
42230,167
42240,5
42311,0
42312,0
42321,0
42322,0
43110,12631
43120,20239
43130,590
43141,15
43142,0
43211,0
43212,1007
43220,1937
43230,68
43240,0
43311,0
43312,0
43320,0
44110,1514
44120,9700
44130,243
44140,1
44210,151
44220,603
44230,11
44240,0
44310,0
44320,0
45100,1189
45200,63
45300,0
