WT_code,Count
11111,0
11112,1885843
11120,270958
11211,0
11212,587633
11220,128302
11230,6259
12111,0
12112,103488
12113,179222
12120,54449
12130,1139
12211,0
12212,64650
12213,23998
12221,0
12222,30866
12230,422
13111,0
13112,102805
13113,148863
13120,67879
13211,0
13212,64988
13220,30372
13230,287
13311,0
13312,87
13320,3
14111,0
14112,84355
14113,72162
14120,96369
14211,0
14212,23777
14213,5397
14221,0
14222,23957
14223,3582
14230,126
14311,0
14312,7
14320,2
21111,0
21112,99380
21113,296769
21120,128080
21130,7665
21211,0
21212,47479
21213,27294
21220,48456
21230,2430
21311,0
21312,100
21320,4
22111,0
22112,36213
22113,79459
22120,57150
22130,1700
22211,0
22212,18473
22213,7963
22220,31811
22230,702
22311,0
22312,13
22320,2
23110,115629
23120,77506
23130,1684
23211,0
23212,20871
23213,7468
23221,0
23222,45026
23230,655
23311,0
23312,5
23320,0
24110,45016
24120,75701
24130,1066
24211,0
24212,6799
24213,2069
24221,0
24222,29589
24223,4337
24230,378
24311,0
24312,0
24320,1
31111,0
31112,46972
31113,166760
31121,64866
31122,44231
31131,10878
31132,1057
31140,1509
31211,0
31212,16962
31213,9430
31220,32019
31230,3312
31240,335
31311,0
31312,35
31320,2
32111,0
32112,20377
32113,56987
32120,61684
32130,4010
32140,306
32211,0
32212,5922
32213,2345
32221,0
32222,23122
32230,1269
32240,84
32311,0
32312,6
32320,1
33110,67577
33120,90751
33130,4895
33211,0
33212,9972
33220,42941
33230,1716
33311,0
33312,1
33321,0
33322,0
34110,14444
34120,51715
34130,3178
34210,3099
34220,26113
34230,960
34310,0
34320,0
35100,12439
35200,3394
35300,0
41111,0
41112,26703
41113,73148
41121,52535
41122,30052
41131,19358
41132,1556
41141,4174
41142,133
41211,0
41212,10188
41213,4954
41221,0
41222,15689
41223,2878
41230,4800
41240,965
41311,0
41312,21
41313,5
41320,3
42111,0
42112,15638
42113,47837
42120,130296
42130,31756
42140,4908
42211,0
42212,2394
42213,987
42221,0
42222,26640
42223,1911
42230,6649
42240,768
42311,0
42312,2
42321,0
42322,0
43110,10040
43120,69205
43130,18076
43141,2176
43142,64
43211,0
43212,384
43220,16665
43230,3667
43240,251
43311,0
43312,1
43320,0
44110,865
44120,28355
44130,9718
44140,1098
44210,81
44220,6880
44230,2211
44240,134
44310,0
44320,0
45100,5704
45200,1244
45300,0
