WT_code,Count
11111,0
11112,1821413
11120,282730
11211,0
11212,636420
11220,152157
11230,8215
12111,0
12112,100411
12113,187797
12120,60248
12130,1557
12211,0
12212,68102
12213,32604
12221,0
12222,39710
12230,832
13111,0
13112,99219
13113,150161
13120,75049
13211,0
13212,72570
13220,40185
13230,624
13311,0
13312,65
13320,1
14111,0
14112,82333
14113,68322
14120,101438
14211,0
14212,24965
14213,5945
14221,0
14222,29855
14223,4550
14230,197
14311,0
14312,4
14320,1
21111,0
21112,90614
21113,278087
21120,123362
21130,7600
21211,0
21212,49851
21213,28128
21220,53317
21230,2656
21311,0
21312,86
21320,7
22111,0
22112,36181
22113,78737
22120,58639
22130,1795
22211,0
22212,19464
22213,8767
22220,36323
22230,856
22311,0
22312,9
22320,1
23110,115405
23120,81357
23130,2066
23211,0
23212,21842
23213,9495
23221,0
23222,55551
23230,923
23311,0
23312,3
23320,0
24110,47288
24120,81042
24130,1341
24211,0
24212,7391
24213,2904
24221,0
24222,37648
24223,6409
24230,507
24311,0
24312,0
24320,0
31111,0
31112,45107
31113,158449
31121,58879
31122,44535
31131,10051
31132,1129
31140,1312
31211,0
31212,18922
31213,9399
31220,34422
31230,3598
31240,361
31311,0
31312,34
31320,3
32111,0
32112,21754
32113,57959
32120,62740
32130,4293
32140,295
32211,0
32212,6860
32213,2520
32221,0
32222,26547
32230,1687
32240,100
32311,0
32312,1
32320,0
33110,70912
33120,95246
33130,5573
33211,0
33212,10708
33220,53029
33230,2332
33311,0
33312,0
33321,0
33322,0
34110,15587
34120,55443
34130,3846
34210,3510
34220,34998
34230,1512
34310,0
34320,0
35100,12884
35200,4945
35300,0
41111,0
41112,26928
41113,73271
41121,48775
41122,30254
41131,18572
41132,1696
41141,4148
41142,125
41211,0
41212,13259
41213,5263
41221,0
41222,18079
41223,2976
41230,5651
41240,1048
41311,0
41312,38
41313,1
41320,1
42111,0
42112,17103
42113,51005
42120,134854
42130,33862
42140,4845
42211,0
42212,3076
42213,1123
42221,0
42222,32795
42223,2199
42230,8917
42240,1095
42311,0
42312,1
42321,0
42322,0
43110,10290
43120,71090
43130,20416
43141,2451
43142,80
43211,0
43212,428
43220,23635
43230,5407
43240,476
43311,0
43312,0
43320,0
44110,950
44120,29041
44130,11449
44140,1351
44210,68
44220,10993
44230,3340
44240,249
44310,0
44320,0
45100,6815
45200,2316
45300,0
