WT_code,Count
11111,0
11112,820096
11120,85247
11211,0
11212,520317
11220,49822
11230,424
12111,0
12112,141587
12113,67
12120,37382
12130,524
12211,0
12212,90864
12213,44
12221,0
12222,22110
12230,319
13111,0
13112,116228
13113,29
13120,45063
13211,0
13212,61521
13220,17931
13230,367
13311,0
13312,1
13320,2
14111,0
14112,106649
14113,20
14120,73630
14211,0
14212,25958
14213,13
14221,0
14222,11612
14223,0
14230,211
14311,0
14312,0
14320,0
21111,0
21112,496256
21113,90
21120,118297
21130,3082
21211,0
21212,200487
21213,0
21220,35285
21230,446
21311,0
21312,18
21320,4
22111,0
22112,97753
22113,13
22120,46051
22130,1182
22211,0
22212,29801
22213,1
22220,12538
22230,232
22311,0
22312,5
22320,1
23110,78643
23120,40598
23130,999
23211,0
23212,15018
23213,0
23221,0
23222,8045
23230,193
23311,0
23312,0
23320,4
24110,38956
24120,34345
24130,526
24211,0
24212,3278
24213,0
24221,0
24222,3835
24223,0
24230,126
24311,0
24312,0
24320,1
31111,0
31112,377521
31113,41
31121,70598
31122,22
31131,3330
31132,0
31140,66
31211,0
31212,121941
31213,0
31220,17684
31230,405
31240,8
31311,0
31312,13
31320,0
32111,0
32112,73357
32113,0
32120,28889
32130,1025
32140,30
32211,0
32212,15072
32213,0
32221,0
32222,4803
32230,107
32240,0
32311,0
32312,1
32320,0
33110,60309
33120,35782
33130,926
33211,0
33212,9221
33220,5142
33230,139
33311,0
33312,0
33321,0
33322,0
34110,12856
34120,15314
34130,281
34210,1449
34220,1740
34230,35
34310,0
34320,0
35100,3222
35200,255
35300,0
41111,0
41112,301662
41113,12
41121,28784
41122,2
41131,1186
41132,0
41141,29
41142,0
41211,0
41212,70090
41213,0
41221,0
41222,7116
41223,0
41230,197
41240,9
41311,0
41312,6
41313,0
41320,0
42111,0
42112,70834
42113,0
42120,20898
42130,911
42140,21
42211,0
42212,8422
42213,0
42221,0
42222,2713
42223,0
42230,68
42240,3
42311,0
42312,0
42321,0
42322,0
43110,9516
43120,12120
43130,338
43141,2
43142,0
43211,0
43212,1020
43220,1084
43230,23
43240,0
43311,0
43312,0
43320,0
44110,1185
44120,4380
44130,100
44140,0
44210,204
44220,307
44230,12
44240,1
44310,0
44320,0
45100,546
45200,46
45300,0
