WT_code,Count
11111,0
11112,614496
11120,91337
11211,0
11212,390771
11220,27316
11230,229
12111,0
12112,115368
12113,10
12120,40030
12130,1212
12211,0
12212,68807
12213,75
12221,0
12222,15519
12230,260
13111,0
13112,80122
13113,5
13120,44113
13211,0
13212,42101
13220,15137
13230,414
13311,0
13312,2
13320,0
14111,0
14112,42832
14113,0
14120,44385
14211,0
14212,10717
14213,8
14221,0
14222,7935
14223,1
14230,312
14311,0
14312,0
14320,0
21111,0
21112,469516
21113,113
21120,106929
21130,4153
21211,0
21212,178613
21213,3
21220,23555
21230,487
21311,0
21312,23
21320,0
22111,0
22112,135166
22113,4
22120,79350
22130,4544
22211,0
22212,43585
22213,0
22220,21462
22230,636
22311,0
22312,3
22320,0
23110,80102
23120,74169
23130,5802
23211,0
23212,24290
23213,0
23221,0
23222,20409
23230,790
23311,0
23312,0
23320,0
24110,18141
24120,32069
24130,3358
24211,0
24212,2655
24213,0
24221,0
24222,5390
24223,1
24230,491
24311,0
24312,0
24320,0
31111,0
31112,399572
31113,85
31121,66311
31122,58
31131,3627
31132,5
31140,493
31211,0
31212,124315
31213,2
31220,13156
31230,477
31240,45
31311,0
31312,18
31320,0
32111,0
32112,57609
32113,2
32120,43733
32130,3383
32140,730
32211,0
32212,12457
32213,0
32221,0
32222,7107
32230,364
32240,63
32311,0
32312,2
32320,0
33110,49527
33120,86046
33130,11280
33211,0
33212,7827
33220,11312
33230,940
33311,0
33312,0
33321,0
33322,0
34110,13664
34120,44261
34130,7454
34210,1575
34220,5010
34230,641
34310,0
34320,0
35100,7658
35200,664
35300,0
41111,0
41112,414957
41113,14
41121,26835
41122,31
41131,1339
41132,2
41141,239
41142,0
41211,0
41212,100003
41213,3
41221,0
41222,4917
41223,0
41230,268
41240,42
41311,0
41312,11
41313,0
41320,0
42111,0
42112,34325
42113,0
42120,38708
42130,5842
42140,1176
42211,0
42212,4192
42213,0
42221,0
42222,3688
42223,0
42230,837
42240,124
42311,0
42312,0
42321,0
42322,0
43110,11179
43120,47994
43130,9817
43141,2004
43142,0
43211,0
43212,873
43220,3548
43230,822
43240,144
43311,0
43312,0
43320,0
44110,2577
44120,22655
44130,5849
44140,1121
44210,221
44220,1430
44230,416
44240,82
44310,0
44320,0
45100,2519
45200,185
45300,0
