WT_code,Count
11111,0
11112,802182
11120,86846
11211,0
11212,447199
11220,30964
11230,350
12111,0
12112,130786
12113,88
12120,36780
12130,580
12211,0
12212,74570
12213,36
12221,0
12222,14744
12230,197
13111,0
13112,103078
13113,33
13120,45652
13211,0
13212,50691
13220,14091
13230,207
13311,0
13312,24
13320,7
14111,0
14112,96030
14113,28
14120,76945
14211,0
14212,21266
14213,23
14221,0
14222,12967
14223,4
14230,176
14311,0
14312,4
14320,1
21111,0
21112,526988
21113,72
21120,143907
21130,4643
21211,0
21212,193755
21213,3
21220,30269
21230,648
21311,0
21312,26
21320,0
22111,0
22112,93357
22113,7
22120,50698
22130,1785
22211,0
22212,27108
22213,1
22220,11472
22230,225
22311,0
22312,0
22320,1
23110,68167
23120,41299
23130,1171
23211,0
23212,12366
23213,0
23221,0
23222,7877
23230,178
23311,0
23312,0
23320,2
24110,29812
24120,32784
24130,629
24211,0
24212,2665
24213,0
24221,0
24222,4026
24223,0
24230,91
24311,0
24312,0
24320,0
31111,0
31112,440527
31113,31
31121,102796
31122,23
31131,6541
31132,0
31140,148
31211,0
31212,128576
31213,1
31220,17049
31230,768
31240,23
31311,0
31312,21
31320,0
32111,0
32112,64268
32113,1
32120,35391
32130,1976
32140,90
32211,0
32212,13521
32213,0
32221,0
32222,5106
32230,182
32240,5
32311,0
32312,1
32320,0
33110,47242
33120,37254
33130,1488
33211,0
33212,7636
33220,5104
33230,143
33311,0
33312,0
33321,0
33322,0
34110,8918
34120,15352
34130,413
34210,1205
34220,1611
34230,42
34310,0
34320,0
35100,3022
35200,275
35300,0
41111,0
41112,354196
41113,17
41121,42473
41122,8
41131,2673
41132,0
41141,102
41142,0
41211,0
41212,70537
41213,0
41221,0
41222,6302
41223,0
41230,484
41240,19
41311,0
41312,18
41313,0
41320,0
42111,0
42112,52163
42113,0
42120,26771
42130,1891
42140,61
42211,0
42212,6570
42213,0
42221,0
42222,2670
42223,0
42230,153
42240,3
42311,0
42312,0
42321,0
42322,0
43110,6648
43120,13107
43130,624
43141,6
43142,0
43211,0
43212,799
43220,1078
43230,40
43240,1
43311,0
43312,0
43320,0
44110,823
44120,4354
44130,119
44140,1
44210,159
44220,271
44230,13
44240,0
44310,0
44320,0
45100,596
45200,51
45300,0
