WT_code,Count
11111,0
11112,1847934
11120,284105
11211,0
11212,663823
11220,156553
11230,7438
12111,0
12112,95183
12113,189792
12120,59850
12130,1121
12211,0
12212,70205
12213,35912
12221,0
12222,39929
12230,743
13111,0
13112,90446
13113,147472
13120,70388
13211,0
13212,79873
13220,40674
13230,707
13311,0
13312,57
13320,3
14111,0
14112,70673
14113,58579
14120,90120
14211,0
14212,27613
14213,7049
14221,0
14222,27262
14223,4310
14230,242
14311,0
14312,4
14320,0
21111,0
21112,86527
21113,273958
21120,126315
21130,6572
21211,0
21212,49364
21213,29496
21220,54238
21230,2220
21311,0
21312,122
21320,13
22111,0
22112,34865
22113,73857
22120,57469
22130,1364
22211,0
22212,21210
22213,9789
22220,37075
22230,777
22311,0
22312,13
22320,0
23110,105976
23120,75767
23130,1404
23211,0
23212,25062
23213,10911
23221,0
23222,56880
23230,851
23311,0
23312,3
23320,1
24110,43182
24120,76457
24130,951
24211,0
24212,8881
24213,3425
24221,0
24222,38128
24223,6943
24230,606
24311,0
24312,0
24320,0
31111,0
31112,42857
31113,158069
31121,56641
31122,46782
31131,8407
31132,910
31140,975
31211,0
31212,18671
31213,9778
31220,34451
31230,3100
31240,314
31311,0
31312,36
31320,8
32111,0
32112,20667
32113,53436
32120,61671
32130,3385
32140,237
32211,0
32212,7493
32213,2759
32221,0
32222,27324
32230,1443
32240,66
32311,0
32312,2
32320,0
33110,65704
33120,92754
33130,4602
33211,0
33212,12727
33220,57288
33230,2101
33311,0
33312,0
33321,0
33322,0
34110,15214
34120,52833
34130,2970
34210,4344
34220,37888
34230,1484
34310,0
34320,0
35100,12559
35200,5676
35300,0
41111,0
41112,25490
41113,73939
41121,47269
41122,29406
41131,15804
41132,1455
41141,2876
41142,74
41211,0
41212,12874
41213,5630
41221,0
41222,18159
41223,2756
41230,5018
41240,1131
41311,0
41312,19
41313,13
41320,0
42111,0
42112,16064
42113,49669
42120,132743
42130,30293
42140,3959
42211,0
42212,3183
42213,1202
42221,0
42222,34985
42223,2493
42230,8291
42240,1155
42311,0
42312,1
42321,0
42322,0
43110,8910
43120,66777
43130,18779
43141,2225
43142,80
43211,0
43212,449
43220,26183
43230,5324
43240,501
43311,0
43312,1
43320,0
44110,820
44120,27872
44130,10598
44140,1132
44210,84
44220,12512
44230,3545
44240,263
44310,0
44320,0
45100,6761
45200,2778
45300,0
