WT_code,Count
11111,0
11112,790736
11120,84645
11211,0
11212,449031
11220,29212
11230,333
12111,0
12112,136925
12113,89
12120,36275
12130,678
12211,0
12212,77590
12213,31
12221,0
12222,15127
12230,144
13111,0
13112,109010
13113,51
13120,45921
13211,0
13212,54188
13220,15255
13230,240
13311,0
13312,26
13320,5
14111,0
14112,99201
14113,29
14120,73077
14211,0
14212,23981
14213,17
14221,0
14222,13312
14223,1
14230,207
14311,0
14312,3
14320,1
21111,0
21112,547112
21113,122
21120,141173
21130,4732
21211,0
21212,201482
21213,4
21220,28846
21230,589
21311,0
21312,70
21320,2
22111,0
22112,95700
22113,9
22120,50149
22130,1736
22211,0
22212,28050
22213,0
22220,12168
22230,221
22311,0
22312,4
22320,2
23110,66532
23120,40511
23130,1182
23211,0
23212,12589
23213,0
23221,0
23222,8172
23230,178
23311,0
23312,2
23320,1
24110,29313
24120,31129
24130,576
24211,0
24212,2998
24213,0
24221,0
24222,4305
24223,0
24230,98
24311,0
24312,0
24320,0
31111,0
31112,455149
31113,47
31121,100321
31122,42
31131,7168
31132,0
31140,236
31211,0
31212,134522
31213,1
31220,15123
31230,723
31240,28
31311,0
31312,28
31320,1
32111,0
32112,63398
32113,3
32120,32752
32130,1926
32140,94
32211,0
32212,13301
32213,0
32221,0
32222,5070
32230,202
32240,9
32311,0
32312,1
32320,0
33110,45440
33120,34550
33130,1279
33211,0
33212,7485
33220,5110
33230,150
33311,0
33312,1
33321,0
33322,0
34110,8560
34120,13698
34130,358
34210,1151
34220,1657
34230,69
34310,0
34320,0
35100,2813
35200,290
35300,0
41111,0
41112,354617
41113,22
41121,40799
41122,20
41131,3250
41132,0
41141,134
41142,0
41211,0
41212,74751
41213,0
41221,0
41222,4887
41223,1
41230,463
41240,37
41311,0
41312,15
41313,0
41320,0
42111,0
42112,47653
42113,0
42120,22463
42130,1708
42140,85
42211,0
42212,6354
42213,0
42221,0
42222,2834
42223,0
42230,232
42240,9
42311,0
42312,0
42321,0
42322,0
43110,5886
43120,11447
43130,512
43141,18
43142,0
43211,0
43212,739
43220,1054
43230,61
43240,2
43311,0
43312,0
43320,0
44110,810
44120,3772
44130,136
44140,8
44210,131
44220,238
44230,7
44240,0
44310,0
44320,0
45100,511
45200,43
45300,0
