WT_code,Count
11111,0
11112,1862236
11120,269179
11211,0
11212,590734
11220,133420
11230,7357
12111,0
12112,99017
12113,179507
12120,54091
12130,1366
12211,0
12212,61577
12213,25425
12221,0
12222,31685
12230,617
13111,0
13112,97212
13113,148357
13120,69011
13211,0
13212,61870
13220,30922
13230,436
13311,0
13312,50
13320,3
14111,0
14112,81609
14113,77156
14120,106384
14211,0
14212,22475
14213,5382
14221,0
14222,24328
14223,3780
14230,139
14311,0
14312,4
14320,1
21111,0
21112,99465
21113,295725
21120,121897
21130,7677
21211,0
21212,48830
21213,27362
21220,49056
21230,2391
21311,0
21312,69
21320,6
22111,0
22112,37053
22113,82201
22120,57705
22130,1843
22211,0
22212,18633
22213,7620
22220,32465
22230,786
22311,0
22312,18
22320,0
23110,120911
23120,80912
23130,2007
23211,0
23212,19376
23213,7272
23221,0
23222,45154
23230,696
23311,0
23312,1
23320,0
24110,48567
24120,83124
24130,1289
24211,0
24212,6250
24213,2164
24221,0
24222,30132
24223,4631
24230,461
24311,0
24312,0
24320,0
31111,0
31112,48563
31113,171236
31121,64310
31122,42345
31131,10478
31132,922
31140,1306
31211,0
31212,17987
31213,9793
31220,32739
31230,3320
31240,367
31311,0
31312,21
31320,1
32111,0
32112,21420
32113,60651
32120,62406
32130,3926
32140,280
32211,0
32212,6273
32213,2248
32221,0
32222,23519
32230,1404
32240,97
32311,0
32312,1
32320,0
33110,71386
33120,94115
33130,5477
33211,0
33212,9508
33220,43923
33230,1936
33311,0
33312,1
33321,0
33322,0
34110,15114
34120,55976
34130,3804
34210,2921
34220,25945
34230,1269
34310,0
34320,0
35100,13535
35200,4235
35300,0
41111,0
41112,28032
41113,77652
41121,53777
41122,29620
41131,19356
41132,1500
41141,4263
41142,96
41211,0
41212,10465
41213,5295
41221,0
41222,17106
41223,3170
41230,5361
41240,1135
41311,0
41312,23
41313,4
41320,2
42111,0
42112,16831
42113,52172
42120,132895
42130,32429
42140,4799
42211,0
42212,2517
42213,1026
42221,0
42222,27778
42223,2022
42230,7550
42240,868
42311,0
42312,3
42321,0
42322,2
43110,10594
43120,71549
43130,19153
43141,2320
43142,49
43211,0
43212,375
43220,17756
43230,4413
43240,350
43311,0
43312,0
43320,0
44110,964
44120,30869
44130,10984
44140,1158
44210,62
44220,7580
44230,2522
44240,191
44310,0
44320,0
45100,6631
45200,1695
45300,0
