WT_code,Count
11111,0
11112,1867653
11120,262771
11211,0
11212,599688
11220,132880
11230,6956
12111,0
12112,99792
12113,182628
12120,52978
12130,1277
12211,0
12212,64334
12213,26152
12221,0
12222,32065
12230,521
13111,0
13112,99302
13113,152060
13120,66989
13211,0
13212,65903
13220,32095
13230,401
13311,0
13312,116
13320,6
14111,0
14112,83636
14113,76141
14120,101601
14211,0
14212,22746
14213,5444
14221,0
14222,25022
14223,3848
14230,166
14311,0
14312,9
14320,17
21111,0
21112,99253
21113,295587
21120,120999
21130,7130
21211,0
21212,48987
21213,28049
21220,49099
21230,2220
21311,0
21312,87
21320,5
22111,0
22112,36159
22113,82019
22120,56435
22130,1653
22211,0
22212,18405
22213,8172
22220,32648
22230,765
22311,0
22312,22
22320,1
23110,120697
23120,79292
23130,1759
23211,0
23212,20267
23213,8044
23221,0
23222,47519
23230,685
23311,0
23312,1
23320,0
24110,47560
24120,80279
24130,1136
24211,0
24212,6929
24213,2301
24221,0
24222,31103
24223,4624
24230,386
24311,0
24312,0
24320,0
31111,0
31112,48150
31113,169768
31121,63747
31122,41772
31131,10375
31132,841
31140,1299
31211,0
31212,17903
31213,10102
31220,32772
31230,3245
31240,299
31311,0
31312,19
31320,1
32111,0
32112,20670
32113,59477
32120,61564
32130,3938
32140,252
32211,0
32212,6034
32213,2380
32221,0
32222,23797
32230,1366
32240,78
32311,0
32312,3
32320,0
33110,70146
33120,92305
33130,5011
33211,0
33212,9802
33220,44661
33230,1826
33311,0
33312,0
33321,0
33322,0
34110,14873
34120,56262
34130,3616
34210,3214
34220,27347
34230,1173
34310,0
34320,0
35100,13667
35200,3893
35300,0
41111,0
41112,28334
41113,74810
41121,53880
41122,28112
41131,18825
41132,1425
41141,3864
41142,115
41211,0
41212,10710
41213,5416
41221,0
41222,16621
41223,2918
41230,5016
41240,892
41311,0
41312,25
41313,0
41320,2
42111,0
42112,16727
42113,50368
42120,132675
42130,30673
42140,4555
42211,0
42212,2361
42213,1087
42221,0
42222,27205
42223,2001
42230,7132
42240,897
42311,0
42312,0
42321,0
42322,0
43110,10334
43120,71489
43130,18437
43141,2313
43142,45
43211,0
43212,357
43220,17068
43230,4137
43240,419
43311,0
43312,0
43320,0
44110,893
44120,31161
44130,10966
44140,1240
44210,58
44220,7398
44230,2301
44240,228
44310,0
44320,0
45100,6613
45200,1561
45300,0
