WT_code,Count
11111,0
11112,652399
11120,98912
11211,0
11212,446654
11220,90956
11230,1218
12111,0
12112,64106
12113,76235
12120,50267
12130,1674
12211,0
12212,50837
12213,16695
12221,0
12222,41990
12230,620
13111,0
13112,67244
13113,74186
13120,85944
13211,0
13212,49935
13220,50491
13230,992
13311,0
13312,112
13320,20
14111,0
14112,58419
14113,42378
14120,98376
14211,0
14212,25298
14213,4218
14221,0
14222,40616
14223,6120
14230,634
14311,0
14312,13
14320,17
21111,0
21112,191116
21113,435219
21120,179609
21130,14641
21211,0
21212,125984
21213,79399
21220,84888
21230,3751
21311,0
21312,223
21320,7
22111,0
22112,62083
22113,113128
22120,119000
22130,13894
22211,0
22212,39974
22213,22231
22220,60384
22230,3001
22311,0
22312,100
22320,6
23110,120098
23120,132151
23130,13255
23211,0
23212,30078
23213,13708
23221,0
23222,75376
23230,3199
23311,0
23312,85
23320,18
24110,37474
24120,74584
24130,4086
24211,0
24212,10840
24213,3261
24221,0
24222,39552
24223,6108
24230,949
24311,0
24312,10
24320,10
31111,0
31112,128976
31113,426746
31121,109755
31122,102390
31131,21448
31132,10374
31140,2383
31211,0
31212,59896
31213,37364
31220,57258
31230,5536
31240,462
31311,0
31312,116
31320,7
32111,0
32112,34414
32113,98132
32120,139726
32130,27397
32140,1311
32211,0
32212,17510
32213,11808
32221,0
32222,36936
32230,3658
32240,223
32311,0
32312,34
32320,1
33110,91144
33120,159372
33130,22777
33211,0
33212,28690
33220,59199
33230,4073
33311,0
33312,18
33321,0
33322,1
34110,20014
34120,52371
34130,5032
34210,9125
34220,30059
34230,1346
34310,3
34320,0
35100,9817
35200,4147
35300,0
41111,0
41112,80342
41113,438739
41121,83187
41122,58928
41131,28081
41132,6349
41141,6342
41142,227
41211,0
41212,31679
41213,22651
41221,0
41222,30214
41223,6307
41230,4782
41240,906
41311,0
41312,53
41313,6
41320,9
42111,0
42112,31098
42113,132680
42120,235591
42130,47779
42140,5418
42211,0
42212,6637
42213,4894
42221,0
42222,32276
42223,6196
42230,6564
42240,779
42311,0
42312,7
42321,0
42322,2
43110,66572
43120,94607
43130,18349
43141,1865
43142,101
43211,0
43212,3262
43220,21007
43230,3683
43240,335
43311,0
43312,2
43320,0
44110,6847
44120,23830
44130,5717
44140,510
44210,581
44220,7575
44230,1397
44240,98
44310,1
44320,0
45100,2716
45200,587
45300,0
