WT_code,Count
11111,0
11112,617184
11120,87878
11211,0
11212,404076
11220,33049
11230,209
12111,0
12112,119819
12113,12
12120,41249
12130,1075
12211,0
12212,70286
12213,68
12221,0
12222,17996
12230,277
13111,0
13112,87496
13113,1
13120,48471
13211,0
13212,43541
13220,17227
13230,426
13311,0
13312,3
13320,1
14111,0
14112,51116
14113,0
14120,47188
14211,0
14212,11551
14213,7
14221,0
14222,8269
14223,1
14230,350
14311,0
14312,0
14320,0
21111,0
21112,458535
21113,174
21120,96570
21130,2756
21211,0
21212,176482
21213,1
21220,26628
21230,436
21311,0
21312,38
21320,1
22111,0
22112,135198
22113,2
22120,73582
22130,3527
22211,0
22212,42580
22213,0
22220,21237
22230,577
22311,0
22312,4
22320,3
23110,90775
23120,76531
23130,5173
23211,0
23212,24530
23213,0
23221,0
23222,20990
23230,786
23311,0
23312,6
23320,2
24110,23232
24120,35192
24130,3467
24211,0
24212,2560
24213,0
24221,0
24222,5640
24223,0
24230,559
24311,0
24312,0
24320,0
31111,0
31112,373262
31113,82
31121,56828
31122,43
31131,2278
31132,5
31140,250
31211,0
31212,117237
31213,0
31220,13598
31230,300
31240,31
31311,0
31312,11
31320,0
32111,0
32112,59606
32113,1
32120,38298
32130,2284
32140,383
32211,0
32212,12521
32213,0
32221,0
32222,5976
32230,284
32240,37
32311,0
32312,2
32320,0
33110,54543
33120,77282
33130,7866
33211,0
33212,8370
33220,10241
33230,787
33311,0
33312,0
33321,0
33322,1
34110,16224
34120,42994
34130,5939
34210,1715
34220,4690
34230,568
34310,0
34320,0
35100,7733
35200,650
35300,0
41111,0
41112,384135
41113,27
41121,23776
41122,28
41131,1225
41132,1
41141,137
41142,0
41211,0
41212,97082
41213,0
41221,0
41222,5658
41223,0
41230,210
41240,26
41311,0
41312,13
41313,0
41320,0
42111,0
42112,38722
42113,0
42120,34921
42130,4454
42140,778
42211,0
42212,5096
42213,0
42221,0
42222,2968
42223,0
42230,470
42240,65
42311,0
42312,0
42321,0
42322,0
43110,12269
43120,41853
43130,7000
43141,1382
43142,0
43211,0
43212,994
43220,2985
43230,616
43240,81
43311,0
43312,0
43320,0
44110,3339
44120,20373
44130,4163
44140,731
44210,252
44220,1421
44230,248
44240,45
44310,0
44320,0
45100,2345
45200,166
45300,0
