WT_code,Count
99999,1561983
11111,0
11112,807931
11120,142973
11211,0
11212,433064
11220,45033
11230,668
12111,0
12112,108960
12113,11
12120,60388
12130,1126
12211,0
12212,59714
12213,22
12221,0
12222,28153
12230,727
13111,0
13112,74297
13113,3
13120,63373
13211,0
13212,36901
13220,30469
13230,918
13311,0
13312,3
13320,6
14111,0
14112,55780
14113,4
14120,78894
14211,0
14212,12066
14213,2
14221,0
14222,13337
14223,0
14230,531
14311,0
14312,2
14320,1
21111,0
21112,358471
21113,51
21120,115505
21130,4255
21211,0
21212,99333
21213,4
21220,22029
21230,634
21311,0
21312,13
21320,0
22111,0
22112,91690
22113,2
22120,77504
22130,2792
22211,0
22212,23829
22213,0
22220,18311
22230,698
22311,0
22312,0
22320,0
23110,78005
23120,99728
23130,3841
23211,0
23212,16869
23213,0
23221,0
23222,24512
23230,1119
23311,0
23312,0
23320,0
24110,36791
24120,89648
24130,4496
24211,0
24212,3109
24213,0
24221,0
24222,9522
24223,0
24230,472
24311,0
24312,0
24320,0
31111,0
31112,226772
31113,17
31121,50249
31122,18
31131,3516
31132,12
31140,126
31211,0
31212,48542
31213,0
31220,7462
31230,360
31240,15
31311,0
31312,9
31320,0
32111,0
32112,54540
32113,0
32120,35610
32130,2929
32140,154
32211,0
32212,8963
32213,1
32221,0
32222,4287
32230,257
32240,12
32311,0
32312,0
32320,0
33110,56051
33120,85092
33130,6213
33211,0
33212,7067
33220,9518
33230,713
33311,0
33312,0
33321,0
33322,0
34110,18710
34120,67637
34130,4623
34210,1319
34220,5346
34230,384
34310,0
34320,0
35100,19994
35200,934
35300,0
41111,0
41112,226482
41113,2
41121,20332
41122,11
41131,1372
41132,5
41141,80
41142,1
41211,0
41212,36463
41213,0
41221,0
41222,2506
41223,1
41230,200
41240,13
41311,0
41312,7
41313,0
41320,0
42111,0
42112,52047
42113,0
42120,28331
42130,4699
42140,421
42211,0
42212,5674
42213,0
42221,0
42222,2646
42223,0
42230,370
42240,25
42311,0
42312,0
42321,0
42322,0
43110,9315
43120,34980
43130,5298
43141,347
43142,0
43211,0
43212,717
43220,2177
43230,360
43240,15
43311,0
43312,0
43320,0
44110,1937
44120,19925
44130,2771
44140,118
44210,140
44220,971
44230,133
44240,5
44310,0
44320,0
45100,2791
45200,73
45300,0
