WT_code,Count
11111,0
11112,867309
11120,137855
11211,0
11212,410967
11220,26868
11230,548
12111,0
12112,114169
12113,17
12120,50930
12130,1025
12211,0
12212,56429
12213,43
12221,0
12222,16754
12230,306
13111,0
13112,78899
13113,10
13120,51779
13211,0
13212,34371
13220,18341
13230,414
13311,0
13312,12
13320,0
14111,0
14112,59218
14113,3
14120,70739
14211,0
14212,11508
14213,6
14221,0
14222,10225
14223,3
14230,257
14311,0
14312,1
14320,0
21111,0
21112,400751
21113,66
21120,133883
21130,5339
21211,0
21212,99173
21213,1
21220,18674
21230,589
21311,0
21312,14
21320,1
22111,0
22112,99019
22113,1
22120,86016
22130,3400
22211,0
22212,24715
22213,1
22220,16611
22230,576
22311,0
22312,3
22320,2
23110,81219
23120,98718
23130,3874
23211,0
23212,17894
23213,0
23221,0
23222,21941
23230,820
23311,0
23312,0
23320,1
24110,32672
24120,83414
24130,4614
24211,0
24212,2894
24213,0
24221,0
24222,9607
24223,0
24230,691
24311,0
24312,0
24320,0
31111,0
31112,261878
31113,42
31121,66233
31122,69
31131,5428
31132,10
31140,251
31211,0
31212,51431
31213,3
31220,7483
31230,627
31240,40
31311,0
31312,9
31320,1
32111,0
32112,55407
32113,3
32120,44934
32130,4423
32140,199
32211,0
32212,9394
32213,0
32221,0
32222,4796
32230,432
32240,21
32311,0
32312,0
32320,0
33110,53339
33120,100657
33130,9401
33211,0
33212,7392
33220,11034
33230,1091
33311,0
33312,0
33321,0
33322,0
34110,14879
34120,70464
34130,6607
34210,1394
34220,6761
34230,784
34310,0
34320,0
35100,20006
35200,1488
35300,0
41111,0
41112,225952
41113,20
41121,23750
41122,37
41131,2542
41132,10
41141,250
41142,0
41211,0
41212,32715
41213,0
41221,0
41222,2713
41223,1
41230,463
41240,63
41311,0
41312,4
41313,0
41320,0
42111,0
42112,49905
42113,0
42120,37076
42130,8832
42140,889
42211,0
42212,5386
42213,0
42221,0
42222,2736
42223,0
42230,852
42240,112
42311,0
42312,0
42321,0
42322,0
43110,8702
43120,44939
43130,10056
43141,793
43142,0
43211,0
43212,754
43220,2993
43230,887
43240,86
43311,0
43312,0
43320,0
44110,1550
44120,23201
44130,5410
44140,432
44210,133
44220,1438
44230,463
44240,43
44310,0
44320,0
45100,3330
45200,236
45300,0
