WT_code,Count
99999,553445
11111,0
11112,438823
11120,85818
11211,0
11212,382118
11220,70510
11230,2224
12111,0
12112,53110
12113,50623
12120,37674
12130,2484
12211,0
12212,49351
12213,20764
12221,0
12222,44270
12230,2475
13111,0
13112,61270
13113,43119
13120,82617
13211,0
13212,44053
13220,57816
13230,4093
13311,0
13312,81
13320,8
14111,0
14112,48517
14113,23570
14120,101748
14211,0
14212,22737
14213,3826
14221,0
14222,40966
14223,6808
14230,3426
14311,0
14312,16
14320,7
21111,0
21112,115303
21113,283452
21120,135297
21130,16689
21211,0
21212,79403
21213,61542
21220,68559
21230,5818
21311,0
21312,66
21320,9
22111,0
22112,76006
22113,143055
22120,108863
22130,17030
22211,0
22212,50333
22213,33968
22220,76666
22230,8259
22311,0
22312,46
22320,7
23110,195873
23120,175736
23130,45868
23211,0
23212,40894
23213,23988
23221,0
23222,96641
23230,15438
23311,0
23312,108
23320,10
24110,66168
24120,124877
24130,46938
24211,0
24212,12231
24213,4883
24221,0
24222,35748
24223,6375
24230,6922
24311,0
24312,27
24320,8
31111,0
31112,62044
31113,269032
31121,77210
31122,46275
31131,21090
31132,4419
31140,6193
31211,0
31212,33506
31213,28145
31220,40876
31230,6743
31240,1254
31311,0
31312,31
31320,6
32111,0
32112,34056
32113,154288
32120,124992
32130,31221
32140,8940
32211,0
32212,17713
32213,15909
32221,0
32222,45908
32230,8891
32240,1827
32311,0
32312,7
32320,7
33110,213293
33120,251791
33130,121200
33211,0
33212,45869
33220,89825
33230,26177
33311,0
33312,15
33321,0
33322,4
34110,76605
34120,152648
34130,78263
34210,16679
34220,46327
34230,10764
34310,6
34320,1
35100,34370
35200,6857
35300,0
41111,0
41112,30441
41113,242894
41121,39240
41122,25337
41131,16148
41132,2407
41141,6779
41142,660
41211,0
41212,14076
41213,14297
41221,0
41222,14762
41223,3687
41230,4260
41240,1524
41311,0
41312,16
41313,1
41320,1
42111,0
42112,25378
42113,211228
42120,214100
42130,100317
42140,43672
42211,0
42212,6666
42213,7741
42221,0
42222,34766
42223,8053
42230,17123
42240,6833
42311,0
42312,5
42321,0
42322,1
43110,155872
43120,246735
43130,108846
43141,24042
43142,19856
43211,0
43212,10788
43220,50163
43230,18893
43240,6467
43311,0
43312,0
43320,0
44110,59550
44120,134389
44130,34961
44140,13022
44210,3080
44220,29962
44230,8364
44240,2249
44310,0
44320,1
45100,20490
45200,4129
45300,0
