WT_code,Count
11111,0
11112,1283622
11120,200397
11211,0
11212,497384
11220,48878
11230,989
12111,0
12112,142492
12113,133
12120,48385
12130,606
12211,0
12212,66251
12213,28
12221,0
12222,19411
12230,176
13111,0
13112,111835
13113,35
13120,57238
13211,0
13212,47466
13220,19033
13230,166
13311,0
13312,15
13320,1
14111,0
14112,108677
14113,24
14120,104184
14211,0
14212,23898
14213,21
14221,0
14222,17185
14223,9
14230,96
14311,0
14312,0
14320,0
21111,0
21112,329696
21113,69
21120,123480
21130,4736
21211,0
21212,89697
21213,4
21220,21218
21230,646
21311,0
21312,27
21320,0
22111,0
22112,79983
22113,11
22120,55763
22130,1058
22211,0
22212,20555
22213,0
22220,12628
22230,186
22311,0
22312,3
22320,0
23110,78498
23120,65294
23130,885
23211,0
23212,13454
23213,0
23221,0
23222,13064
23230,185
23311,0
23312,0
23320,0
24110,42244
24120,65008
24130,600
24211,0
24212,3448
24213,0
24221,0
24222,8206
24223,0
24230,104
24311,0
24312,0
24320,0
31111,0
31112,217790
31113,37
31121,64829
31122,35
31131,5321
31132,3
31140,215
31211,0
31212,43299
31213,1
31220,8854
31230,706
31240,49
31311,0
31312,8
31320,0
32111,0
32112,68538
32113,3
32120,38287
32130,1473
32140,37
32211,0
32212,12093
32213,0
32221,0
32222,5841
32230,195
32240,9
32311,0
32312,0
32320,0
33110,63404
33120,57238
33130,1442
33211,0
33212,9264
33220,8359
33230,207
33311,0
33312,0
33321,0
33322,0
34110,14568
34120,30560
34130,579
34210,1356
34220,3529
34230,84
34310,0
34320,0
35100,6904
35200,665
35300,0
41111,0
41112,152363
41113,8
41121,20262
41122,16
41131,2335
41132,0
41141,153
41142,0
41211,0
41212,19724
41213,2
41221,0
41222,2284
41223,2
41230,342
41240,25
41311,0
41312,2
41313,0
41320,0
42111,0
42112,65749
42113,1
42120,26786
42130,2204
42140,112
42211,0
42212,6562
42213,0
42221,0
42222,2831
42223,0
42230,304
42240,13
42311,0
42312,0
42321,0
42322,0
43110,9360
43120,17544
43130,898
43141,30
43142,0
43211,0
43212,806
43220,1615
43230,100
43240,2
43311,0
43312,0
43320,0
44110,1115
44120,7690
44130,423
44140,16
44210,152
44220,609
44230,55
44240,3
44310,0
44320,0
45100,915
45200,94
45300,0
