WT_code,Count
11111,0
11112,848415
11120,160425
11211,0
11212,388827
11220,90020
11230,5773
12111,0
12112,72890
12113,82700
12120,61532
12130,2301
12211,0
12212,46558
12213,14226
12221,0
12222,47733
12230,1204
13111,0
13112,82673
13113,69603
13120,105356
13211,0
13212,44987
13220,50149
13230,1048
13311,0
13312,76
13320,28
14111,0
14112,62571
14113,34550
14120,125264
14211,0
14212,16528
14213,2684
14221,0
14222,24489
14223,3865
14230,652
14311,0
14312,4
14320,5
21111,0
21112,111986
21113,330263
21120,183508
21130,29971
21211,0
21212,57804
21213,35804
21220,70906
21230,8989
21311,0
21312,66
21320,12
22111,0
22112,61811
22113,126621
22120,133634
22130,11005
22211,0
22212,29749
22213,15381
22220,62158
22230,3940
22311,0
22312,41
22320,6
23110,189420
23120,208502
23130,16988
23211,0
23212,25667
23213,12400
23221,0
23222,75597
23230,3874
23311,0
23312,92
23320,12
24110,75524
24120,180642
24130,18541
24211,0
24212,6716
24213,2349
24221,0
24222,28271
24223,5995
24230,1883
24311,0
24312,7
24320,3
31111,0
31112,52607
31113,245725
31121,75113
31122,58920
31131,32678
31132,4549
31140,11076
31211,0
31212,21365
31213,14894
31220,36205
31230,8971
31240,2377
31311,0
31312,29
31320,4
32111,0
32112,25781
32113,107505
32120,132447
32130,27325
32140,5067
32211,0
32212,9764
32213,6381
32221,0
32222,34237
32230,6751
32240,1091
32311,0
32312,13
32320,0
33110,165344
33120,278648
33130,51657
33211,0
33212,17226
33220,67316
33230,11287
33311,0
33312,10
33321,0
33322,0
34110,63174
34120,175478
34130,30028
34210,4971
34220,39716
34230,5311
34310,0
34320,0
35100,34315
35200,5372
35300,0
41111,0
41112,23895
41113,152307
41121,30229
41122,26756
41131,22057
41132,3220
41141,13957
41142,460
41211,0
41212,8305
41213,6583
41221,0
41222,9218
41223,4226
41230,6042
41240,2945
41311,0
41312,13
41313,0
41320,0
42111,0
42112,21258
42113,150936
42120,236159
42130,103225
42140,39621
42211,0
42212,4076
42213,3238
42221,0
42222,25830
42223,6756
42230,18361
42240,6932
42311,0
42312,0
42321,0
42322,0
43110,114507
43120,219888
43130,79347
43141,19098
43142,2235
43211,0
43212,4205
43220,33385
43230,14138
43240,3599
43311,0
43312,0
43320,0
44110,23856
44120,86850
44130,30417
44140,7450
44210,975
44220,16334
44230,6242
44240,1230
44310,0
44320,0
45100,9722
45200,2458
45300,0
