WT_code,Count
11111,0
11112,881992
11120,136448
11211,0
11212,405794
11220,26812
11230,626
12111,0
12112,120297
12113,17
12120,52140
12130,1004
12211,0
12212,57287
12213,40
12221,0
12222,17609
12230,290
13111,0
13112,80197
13113,14
13120,51540
13211,0
13212,35407
13220,19675
13230,416
13311,0
13312,11
13320,5
14111,0
14112,57109
14113,6
14120,68366
14211,0
14212,11741
14213,6
14221,0
14222,10789
14223,4
14230,234
14311,0
14312,0
14320,0
21111,0
21112,420999
21113,102
21120,133008
21130,6049
21211,0
21212,101680
21213,3
21220,18093
21230,748
21311,0
21312,36
21320,1
22111,0
22112,102850
22113,5
22120,87199
22130,3604
22211,0
22212,24378
22213,0
22220,16935
22230,607
22311,0
22312,4
22320,3
23110,82344
23120,97027
23130,3901
23211,0
23212,17235
23213,0
23221,0
23222,22345
23230,860
23311,0
23312,2
23320,2
24110,32183
24120,78943
24130,4236
24211,0
24212,2766
24213,0
24221,0
24222,8859
24223,1
24230,480
24311,0
24312,0
24320,0
31111,0
31112,271552
31113,72
31121,63418
31122,76
31131,5575
31132,13
31140,323
31211,0
31212,51392
31213,6
31220,7339
31230,692
31240,51
31311,0
31312,16
31320,1
32111,0
32112,55876
32113,2
32120,43834
32130,4383
32140,273
32211,0
32212,9028
32213,1
32221,0
32222,4869
32230,511
32240,37
32311,0
32312,1
32320,0
33110,53315
33120,96115
33130,9196
33211,0
33212,6884
33220,10328
33230,1085
33311,0
33312,0
33321,0
33322,0
34110,14924
34120,66595
34130,6276
34210,1147
34220,5898
34230,686
34310,0
34320,0
35100,19076
35200,1144
35300,0
41111,0
41112,233825
41113,22
41121,21814
41122,59
41131,2372
41132,10
41141,223
41142,0
41211,0
41212,31178
41213,3
41221,0
41222,2496
41223,1
41230,530
41240,87
41311,0
41312,4
41313,0
41320,0
42111,0
42112,48630
42113,0
42120,33363
42130,8120
42140,867
42211,0
42212,4805
42213,0
42221,0
42222,2509
42223,0
42230,963
42240,188
42311,0
42312,0
42321,0
42322,0
43110,8322
43120,40995
43130,9399
43141,737
43142,0
43211,0
43212,641
43220,2457
43230,772
43240,109
43311,0
43312,0
43320,0
44110,1523
44120,21986
44130,4964
44140,378
44210,113
44220,1269
44230,419
44240,63
44310,0
44320,0
45100,3010
45200,244
45300,0
