WT_code,Count
11111,0
11112,486333
11120,77885
11211,0
11212,367227
11220,59333
11230,1910
12111,0
12112,57380
12113,51249
12120,34946
12130,2294
12211,0
12212,47391
12213,16684
12221,0
12222,39629
12230,1754
13111,0
13112,69488
13113,48561
13120,76693
13211,0
13212,41776
13220,53019
13230,3135
13311,0
13312,122
13320,30
14111,0
14112,51397
14113,25309
14120,94098
14211,0
14212,20463
14213,2566
14221,0
14222,38541
14223,4977
14230,2639
14311,0
14312,11
14320,23
21111,0
21112,122709
21113,304601
21120,126680
21130,18697
21211,0
21212,76396
21213,56293
21220,60379
21230,6215
21311,0
21312,109
21320,14
22111,0
22112,82445
22113,152748
22120,104497
22130,17271
22211,0
22212,49546
22213,28708
22220,71548
22230,8353
22311,0
22312,54
22320,10
23110,221663
23120,169254
23130,43789
23211,0
23212,42016
23213,20488
23221,0
23222,93006
23230,14011
23311,0
23312,144
23320,37
24110,74605
24120,120195
24130,47589
24211,0
24212,12626
24213,4278
24221,0
24222,34911
24223,5751
24230,5998
24311,0
24312,30
24320,19
31111,0
31112,68861
31113,290915
31121,78155
31122,39976
31131,25309
31132,3675
31140,9189
31211,0
31212,32609
31213,27048
31220,35888
31230,6362
31240,1694
31311,0
31312,43
31320,5
32111,0
32112,35413
32113,156970
32120,115207
32130,31740
32140,11416
32211,0
32212,17416
32213,13698
32221,0
32222,41810
32230,8775
32240,2172
32311,0
32312,18
32320,4
33110,229433
33120,242448
33130,121007
33211,0
33212,42981
33220,81888
33230,24066
33311,0
33312,28
33321,0
33322,6
34110,83153
34120,155926
34130,79658
34210,15923
34220,43744
34230,9261
34310,12
34320,2
35100,29280
35200,6577
35300,0
41111,0
41112,35449
41113,266483
41121,38087
41122,22924
41131,18922
41132,1977
41141,10395
41142,574
41211,0
41212,13271
41213,13872
41221,0
41222,11864
41223,4420
41230,3836
41240,1394
41311,0
41312,30
41313,2
41320,2
42111,0
42112,23105
42113,203346
42120,183878
42130,96081
42140,52429
42211,0
42212,6179
42213,6820
42221,0
42222,25622
42223,6727
42230,13747
42240,6162
42311,0
42312,7
42321,0
42322,2
43110,159127
43120,222257
43130,105554
43141,28119
43142,20992
43211,0
43212,8766
43220,36360
43230,14317
43240,5708
43311,0
43312,4
43320,0
44110,52674
44120,115059
44130,32316
44140,13155
44210,2366
44220,21837
44230,6816
44240,1843
44310,0
44320,0
45100,15035
45200,3469
45300,0
