WT_code,Count
11111,0
11112,813161
11120,163415
11211,0
11212,398624
11220,98756
11230,7485
12111,0
12112,68591
12113,83703
12120,64050
12130,2411
12211,0
12212,46124
12213,15450
12221,0
12222,51487
12230,1538
13111,0
13112,80802
13113,68128
13120,110040
13211,0
13212,43323
13220,54227
13230,1339
13311,0
13312,37
13320,6
14111,0
14112,65559
14113,33286
14120,134827
14211,0
14212,15341
14213,2587
14221,0
14222,25992
14223,4100
14230,852
14311,0
14312,4
14320,3
21111,0
21112,102029
21113,316897
21120,179722
21130,29367
21211,0
21212,59034
21213,36299
21220,75318
21230,10151
21311,0
21312,40
21320,3
22111,0
22112,55708
22113,120457
22120,133203
22130,11260
22211,0
22212,30167
22213,15524
22220,65867
22230,4731
22311,0
22312,35
22320,3
23110,180459
23120,209768
23130,17856
23211,0
23212,25200
23213,12909
23221,0
23222,80806
23230,4596
23311,0
23312,33
23320,4
24110,78207
24120,193516
24130,19204
24211,0
24212,6057
24213,2622
24221,0
24222,30324
24223,6585
24230,2420
24311,0
24312,5
24320,1
31111,0
31112,48063
31113,232201
31121,70646
31122,59864
31131,30861
31132,4981
31140,10538
31211,0
31212,21582
31213,14733
31220,37869
31230,10255
31240,2842
31311,0
31312,12
31320,0
32111,0
32112,24691
32113,103069
32120,130907
32130,27080
32140,5064
32211,0
32212,9981
32213,6584
32221,0
32222,37203
32230,7831
32240,1387
32311,0
32312,5
32320,4
33110,162499
33120,275842
33130,53206
33211,0
33212,17841
33220,74764
33230,13969
33311,0
33312,3
33321,0
33322,1
34110,67330
34120,183740
34130,31276
34210,4972
34220,43510
34230,6441
34310,0
34320,1
35100,38406
35200,6107
35300,0
41111,0
41112,22230
41113,145876
41121,30550
41122,27846
41131,22371
41132,3554
41141,15096
41142,597
41211,0
41212,8626
41213,6803
41221,0
41222,9964
41223,3805
41230,6994
41240,3748
41311,0
41312,4
41313,0
41320,0
42111,0
42112,22674
42113,150096
42120,236631
42130,106501
42140,42694
42211,0
42212,4554
42213,3335
42221,0
42222,30277
42223,7380
42230,22331
42240,8960
42311,0
42312,2
42321,0
42322,0
43110,119572
43120,222958
43130,84153
43141,21564
43142,2721
43211,0
43212,4625
43220,39182
43230,18089
43240,4692
43311,0
43312,1
43320,0
44110,26852
44120,92536
44130,33126
44140,8724
44210,1070
44220,20124
44230,8767
44240,1561
44310,0
44320,0
45100,11199
45200,3246
45300,0
