WT_code,Count
11111,0
11112,471858
11120,79948
11211,0
11212,368760
11220,62194
11230,2252
12111,0
12112,56181
12113,51009
12120,36072
12130,2476
12211,0
12212,46757
12213,16525
12221,0
12222,40914
12230,1981
13111,0
13112,69450
13113,48294
13120,78915
13211,0
13212,41403
13220,54217
13230,3619
13311,0
13312,44
13320,4
14111,0
14112,51563
14113,24183
14120,96024
14211,0
14212,19355
14213,2585
14221,0
14222,38380
14223,5272
14230,2800
14311,0
14312,3
14320,1
21111,0
21112,117213
21113,295141
21120,126509
21130,18281
21211,0
21212,77556
21213,56517
21220,63492
21230,6496
21311,0
21312,46
21320,4
22111,0
22112,78785
22113,148215
22120,105031
22130,17000
22211,0
22212,49367
22213,28462
22220,72479
22230,8652
22311,0
22312,28
22320,5
23110,214441
23120,172122
23130,44682
23211,0
23212,40934
23213,20480
23221,0
23222,94908
23230,15362
23311,0
23312,54
23320,13
24110,74102
24120,125139
24130,47775
24211,0
24212,11071
24213,4040
24221,0
24222,35971
24223,6205
24230,6672
24311,0
24312,13
24320,0
31111,0
31112,64999
31113,277420
31121,76820
31122,40915
31131,24493
31132,4156
31140,8691
31211,0
31212,32482
31213,27341
31220,39579
31230,7386
31240,1791
31311,0
31312,20
31320,5
32111,0
32112,35365
32113,154242
32120,117078
32130,31531
32140,10972
32211,0
32212,18025
32213,14285
32221,0
32222,44388
32230,9323
32240,2389
32311,0
32312,11
32320,1
33110,226386
33120,245891
33130,121401
33211,0
33212,43828
33220,85314
33230,26680
33311,0
33312,9
33321,0
33322,4
34110,84912
34120,161280
34130,80022
34210,15894
34220,45667
34230,10566
34310,0
34320,0
35100,31316
35200,6762
35300,0
41111,0
41112,33628
41113,249841
41121,39741
41122,23221
41131,20732
41132,2440
41141,11420
41142,671
41211,0
41212,13765
41213,14458
41221,0
41222,13797
41223,4364
41230,4781
41240,1736
41311,0
41312,9
41313,0
41320,1
42111,0
42112,24639
42113,203695
42120,189429
42130,98309
42140,56605
42211,0
42212,7085
42213,7335
42221,0
42222,30021
42223,7362
42230,16541
42240,7733
42311,0
42312,1
42321,0
42322,1
43110,165298
43120,227605
43130,107423
43141,30439
43142,21458
43211,0
43212,9499
43220,40581
43230,16999
43240,6734
43311,0
43312,0
43320,0
44110,57694
44120,122330
44130,33601
44140,13710
44210,2396
44220,24139
44230,7813
44240,2158
44310,0
44320,0
45100,16337
45200,3637
45300,0
