WT_code,Count
11111,0
11112,477882
11120,78180
11211,0
11212,357719
11220,58049
11230,2006
12111,0
12112,56930
12113,51174
12120,35435
12130,2510
12211,0
12212,44595
12213,15548
12221,0
12222,38835
12230,1775
13111,0
13112,68092
13113,47407
13120,76069
13211,0
13212,38555
13220,51077
13230,3212
13311,0
13312,66
13320,10
14111,0
14112,50862
14113,23741
14120,92449
14211,0
14212,18815
14213,2198
14221,0
14222,35342
14223,4616
14230,2552
14311,0
14312,4
14320,2
21111,0
21112,121604
21113,299440
21120,125109
21130,18172
21211,0
21212,76728
21213,55594
21220,60498
21230,6376
21311,0
21312,109
21320,4
22111,0
22112,81799
22113,151132
22120,104237
22130,17592
22211,0
22212,48619
22213,27942
22220,70238
22230,8336
22311,0
22312,38
22320,3
23110,217221
23120,169510
23130,45215
23211,0
23212,40100
23213,19294
23221,0
23222,90495
23230,14154
23311,0
23312,78
23320,14
24110,74300
24120,121728
24130,48224
24211,0
24212,11096
24213,3795
24221,0
24222,33062
24223,5510
24230,5983
24311,0
24312,19
24320,1
31111,0
31112,68490
31113,282994
31121,77530
31122,39053
31131,25473
31132,3932
31140,8987
31211,0
31212,32582
31213,27345
31220,37890
31230,7040
31240,1759
31311,0
31312,29
31320,7
32111,0
32112,36671
32113,157491
32120,116023
32130,32128
32140,11221
32211,0
32212,17653
32213,13880
32221,0
32222,42817
32230,9149
32240,2413
32311,0
32312,14
32320,4
33110,231895
33120,247399
33130,125446
33211,0
33212,42951
33220,81518
33230,24924
33311,0
33312,17
33321,0
33322,7
34110,86362
34120,160678
34130,81455
34210,15233
34220,42856
34230,9519
34310,1
34320,1
35100,30637
35200,6218
35300,0
41111,0
41112,34791
41113,257650
41121,39916
41122,22328
41131,20509
41132,2130
41141,10534
41142,623
41211,0
41212,13745
41213,14359
41221,0
41222,12974
41223,4609
41230,4711
41240,1728
41311,0
41312,6
41313,0
41320,4
42111,0
42112,24373
42113,207491
42120,189364
42130,100057
42140,55452
42211,0
42212,6473
42213,7126
42221,0
42222,27739
42223,7310
42230,15653
42240,7616
42311,0
42312,2
42321,0
42322,0
43110,169062
43120,231104
43130,111304
43141,30932
43142,21903
43211,0
43212,9289
43220,38431
43230,15797
43240,6246
43311,0
43312,0
43320,0
44110,56625
44120,121385
44130,34027
44140,14054
44210,2286
44220,21774
44230,6974
44240,1978
44310,0
44320,0
45100,15914
45200,3211
45300,0
