WT_code,Count
11111,0
11112,1237029
11120,204857
11211,0
11212,515381
11220,56849
11230,868
12111,0
12112,138863
12113,129
12120,48946
12130,521
12211,0
12212,69005
12213,63
12221,0
12222,21624
12230,217
13111,0
13112,110261
13113,25
13120,57826
13211,0
13212,47788
13220,20304
13230,159
13311,0
13312,2
13320,3
14111,0
14112,104916
14113,13
14120,105533
14211,0
14212,22525
14213,29
14221,0
14222,16047
14223,10
14230,105
14311,0
14312,0
14320,0
21111,0
21112,311490
21113,39
21120,123677
21130,3565
21211,0
21212,90055
21213,1
21220,22273
21230,508
21311,0
21312,24
21320,2
22111,0
22112,81567
22113,6
22120,56546
22130,982
22211,0
22212,20706
22213,0
22220,13248
22230,164
22311,0
22312,0
22320,1
23110,83302
23120,67763
23130,810
23211,0
23212,14580
23213,0
23221,0
23222,13226
23230,142
23311,0
23312,0
23320,0
24110,44088
24120,68933
24130,621
24211,0
24212,3561
24213,0
24221,0
24222,8079
24223,1
24230,112
24311,0
24312,0
24320,0
31111,0
31112,214640
31113,22
31121,64696
31122,14
31131,4161
31132,0
31140,101
31211,0
31212,45315
31213,1
31220,9249
31230,502
31240,21
31311,0
31312,8
31320,0
32111,0
32112,76477
32113,0
32120,42436
32130,1452
32140,19
32211,0
32212,13149
32213,0
32221,0
32222,6120
32230,170
32240,0
32311,0
32312,0
32320,0
33110,70149
33120,65677
33130,1285
33211,0
33212,9795
33220,8651
33230,153
33311,0
33312,1
33321,0
33322,0
34110,15985
34120,36367
34130,547
34210,1483
34220,3485
34230,69
34310,0
34320,0
35100,8108
35200,511
35300,0
41111,0
41112,158950
41113,1
41121,20448
41122,3
41131,1546
41132,1
41141,78
41142,0
41211,0
41212,23930
41213,0
41221,0
41222,2791
41223,0
41230,287
41240,23
41311,0
41312,12
41313,0
41320,0
42111,0
42112,77624
42113,1
42120,32215
42130,1755
42140,35
42211,0
42212,8391
42213,0
42221,0
42222,3145
42223,0
42230,181
42240,14
42311,0
42312,4
42321,0
42322,0
43110,12009
43120,23019
43130,672
43141,9
43142,0
43211,0
43212,1069
43220,1754
43230,78
43240,2
43311,0
43312,0
43320,0
44110,1445
44120,10612
44130,397
44140,5
44210,163
44220,562
44230,41
44240,1
44310,0
44320,0
45100,1229
45200,56
45300,0
