WT_code,Count
11111,0
11112,825358
11120,162527
11211,0
11212,389413
11220,93283
11230,7031
12111,0
12112,70708
12113,81232
12120,62578
12130,2579
12211,0
12212,44726
12213,14019
12221,0
12222,48327
12230,1343
13111,0
13112,82537
13113,67269
13120,107642
13211,0
13212,41383
13220,50621
13230,1196
13311,0
13312,22
13320,2
14111,0
14112,63386
14113,34053
14120,129777
14211,0
14212,15402
14213,2349
14221,0
14222,24825
14223,3753
14230,759
14311,0
14312,0
14320,0
21111,0
21112,108019
21113,318388
21120,182166
21130,29547
21211,0
21212,59182
21213,36290
21220,75009
21230,9866
21311,0
21312,31
21320,3
22111,0
22112,58289
22113,121278
22120,134680
22130,11330
22211,0
22212,29579
22213,15197
22220,63158
22230,4209
22311,0
22312,19
22320,3
23110,184110
23120,213075
23130,17674
23211,0
23212,24327
23213,11879
23221,0
23222,75767
23230,4077
23311,0
23312,17
23320,3
24110,77066
24120,191257
24130,18886
24211,0
24212,6043
24213,2310
24221,0
24222,28998
24223,5840
24230,2062
24311,0
24312,3
24320,0
31111,0
31112,51306
31113,235713
31121,74136
31122,58341
31131,31596
31132,4729
31140,10444
31211,0
31212,21825
31213,15214
31220,38599
31230,10155
31240,2810
31311,0
31312,15
31320,3
32111,0
32112,25801
32113,105052
32120,132852
32130,27216
32140,4871
32211,0
32212,9884
32213,6281
32221,0
32222,36110
32230,7277
32240,1185
32311,0
32312,7
32320,1
33110,165789
33120,279794
33130,52798
33211,0
33212,17167
33220,70502
33230,12476
33311,0
33312,2
33321,0
33322,1
34110,67015
34120,184121
34130,31235
34210,4690
34220,40098
34230,5680
34310,0
34320,0
35100,36921
35200,5570
35300,0
41111,0
41112,23325
41113,145440
41121,32195
41122,26884
41131,23717
41132,3484
41141,15136
41142,520
41211,0
41212,8654
41213,7023
41221,0
41222,10536
41223,4157
41230,7194
41240,3797
41311,0
41312,10
41313,1
41320,0
42111,0
42112,22368
42113,151204
42120,239009
42130,108990
42140,42965
42211,0
42212,4603
42213,3387
42221,0
42222,29044
42223,7385
42230,21362
42240,8831
42311,0
42312,2
42321,0
42322,0
43110,119719
43120,223852
43130,83174
43141,22071
43142,2726
43211,0
43212,4542
43220,36373
43230,16348
43240,4258
43311,0
43312,0
43320,0
44110,25919
44120,91016
44130,32252
44140,8760
44210,1025
44220,18109
44230,7482
44240,1332
44310,0
44320,0
45100,10127
45200,2774
45300,0
