WT_code,Count
11111,0
11112,864755
11120,137061
11211,0
11212,406462
11220,28349
11230,491
12111,0
12112,115667
12113,9
12120,50222
12130,992
12211,0
12212,55822
12213,44
12221,0
12222,17551
12230,304
13111,0
13112,80227
13113,7
13120,51152
13211,0
13212,34286
13220,18629
13230,425
13311,0
13312,3
13320,0
14111,0
14112,58701
14113,7
14120,69744
14211,0
14212,11147
14213,5
14221,0
14222,10551
14223,0
14230,305
14311,0
14312,0
14320,0
21111,0
21112,398544
21113,49
21120,131735
21130,5203
21211,0
21212,97975
21213,2
21220,19171
21230,703
21311,0
21312,14
21320,0
22111,0
22112,100813
22113,4
22120,84683
22130,3248
22211,0
22212,24302
22213,1
22220,16970
22230,623
22311,0
22312,3
22320,1
23110,83509
23120,99498
23130,3932
23211,0
23212,17507
23213,0
23221,0
23222,21680
23230,843
23311,0
23312,1
23320,0
24110,34228
24120,83904
24130,4595
24211,0
24212,2971
24213,0
24221,0
24222,9580
24223,1
24230,632
24311,0
24312,0
24320,0
31111,0
31112,264318
31113,26
31121,65368
31122,33
31131,4938
31132,2
31140,188
31211,0
31212,50797
31213,0
31220,8033
31230,755
31240,44
31311,0
31312,8
31320,0
32111,0
32112,59050
32113,0
32120,45685
32130,4357
32140,185
32211,0
32212,9456
32213,0
32221,0
32222,5018
32230,505
32240,44
32311,0
32312,2
32320,0
33110,57172
33120,103502
33130,9579
33211,0
33212,7523
33220,10563
33230,1118
33311,0
33312,0
33321,0
33322,0
34110,16025
34120,73146
34130,6594
34210,1403
34220,6264
34230,752
34310,0
34320,0
35100,20718
35200,1347
35300,0
41111,0
41112,230762
41113,11
41121,24173
41122,17
41131,2218
41132,12
41141,199
41142,0
41211,0
41212,32982
41213,0
41221,0
41222,2920
41223,2
41230,500
41240,71
41311,0
41312,6
41313,0
41320,0
42111,0
42112,53404
42113,0
42120,39210
42130,8820
42140,827
42211,0
42212,5874
42213,0
42221,0
42222,2840
42223,0
42230,1054
42240,160
42311,0
42312,0
42321,0
42322,0
43110,9330
43120,47997
43130,10329
43141,794
43142,0
43211,0
43212,767
43220,2736
43230,872
43240,102
43311,0
43312,0
43320,0
44110,1515
44120,25197
44130,5457
44140,321
44210,149
44220,1310
44230,459
44240,46
44310,0
44320,0
45100,3361
45200,244
45300,0
