WT_code,Count
11111,0
11112,835323
11120,160224
11211,0
11212,378944
11220,87772
11230,6490
12111,0
12112,70486
12113,80889
12120,60772
12130,2530
12211,0
12212,43449
12213,13481
12221,0
12222,46095
12230,1263
13111,0
13112,80984
13113,67381
13120,103761
13211,0
13212,40102
13220,47644
13230,1136
13311,0
13312,26
13320,5
14111,0
14112,62285
14113,33892
14120,126944
14211,0
14212,15122
14213,2366
14221,0
14222,22961
14223,3586
14230,664
14311,0
14312,3
14320,1
21111,0
21112,111606
21113,322803
21120,180006
21130,29789
21211,0
21212,58346
21213,34832
21220,71251
21230,9116
21311,0
21312,54
21320,7
22111,0
22112,61164
22113,124212
22120,133643
22130,11239
22211,0
22212,29073
22213,14501
22220,61399
22230,4035
22311,0
22312,28
22320,1
23110,189117
23120,210712
23130,17842
23211,0
23212,23680
23213,11839
23221,0
23222,72801
23230,3990
23311,0
23312,33
23320,1
24110,79126
24120,189101
24130,18982
24211,0
24212,5970
24213,2338
24221,0
24222,26967
24223,5612
24230,2066
24311,0
24312,1
24320,2
31111,0
31112,53670
31113,240003
31121,75617
31122,57738
31131,32931
31132,4563
31140,10958
31211,0
31212,21723
31213,14814
31220,37251
31230,9546
31240,2630
31311,0
31312,10
31320,2
32111,0
32112,26886
32113,107932
32120,133221
32130,27072
32140,5008
32211,0
32212,10006
32213,6288
32221,0
32222,34749
32230,7141
32240,1228
32311,0
32312,7
32320,1
33110,171118
33120,284809
33130,53068
33211,0
33212,17046
33220,67156
33230,11916
33311,0
33312,6
33321,0
33322,1
34110,67582
34120,182523
34130,31003
34210,4732
34220,37304
34230,5407
34310,0
34320,0
35100,36462
35200,5482
35300,0
41111,0
41112,23763
41113,148698
41121,31894
41122,26416
41131,23816
41132,3257
41141,15113
41142,501
41211,0
41212,8025
41213,6686
41221,0
41222,9615
41223,4279
41230,6968
41240,3756
41311,0
41312,8
41313,1
41320,0
42111,0
42112,22411
42113,154365
42120,240711
42130,108240
42140,41885
42211,0
42212,4310
42213,3338
42221,0
42222,27159
42223,7213
42230,20376
42240,8598
42311,0
42312,0
42321,0
42322,0
43110,121851
43120,226274
43130,83094
43141,20487
43142,2501
43211,0
43212,4412
43220,34139
43230,15577
43240,4126
43311,0
43312,0
43320,0
44110,25793
44120,91128
44130,31846
44140,7899
44210,947
44220,16662
44230,6872
44240,1267
44310,0
44320,0
45100,9996
45200,2587
45300,0
