WT_code,Count
99999,1412420
11111,0
11112,592617
11120,90638
11211,0
11212,383510
11220,36015
11230,449
12111,0
12112,110272
12113,10
12120,47477
12130,1902
12211,0
12212,67205
12213,26
12221,0
12222,23708
12230,618
13111,0
13112,81089
13113,2
13120,58151
13211,0
13212,41233
13220,23905
13230,1000
13311,0
13312,3
13320,0
14111,0
14112,51860
14113,0
14120,57237
14211,0
14212,10352
14213,1
14221,0
14222,10460
14223,0
14230,691
14311,0
14312,0
14320,2
21111,0
21112,438014
21113,166
21120,101557
21130,3340
21211,0
21212,165986
21213,7
21220,27767
21230,623
21311,0
21312,12
21320,0
22111,0
22112,126396
22113,2
22120,82022
22130,4631
22211,0
22212,41865
22213,1
22220,24219
22230,956
22311,0
22312,0
22320,0
23110,82697
23120,89940
23130,7537
23211,0
23212,23628
23213,0
23221,0
23222,25032
23230,1338
23311,0
23312,0
23320,0
24110,23066
24120,45102
24130,5508
24211,0
24212,2714
24213,0
24221,0
24222,6339
24223,0
24230,735
24311,0
24312,0
24320,0
31111,0
31112,356695
31113,52
31121,57123
31122,41
31131,2181
31132,9
31140,288
31211,0
31212,109868
31213,2
31220,13460
31230,298
31240,53
31311,0
31312,10
31320,0
32111,0
32112,51407
32113,0
32120,35350
32130,2341
32140,490
32211,0
32212,11713
32213,0
32221,0
32222,6054
32230,247
32240,29
32311,0
32312,0
32320,0
33110,49945
33120,75829
33130,8831
33211,0
33212,7720
33220,10626
33230,777
33311,0
33312,0
33321,0
33322,0
34110,16275
34120,48509
34130,8198
34210,1680
34220,4837
34230,703
34310,0
34320,0
35100,9293
35200,576
35300,0
41111,0
41112,385272
41113,12
41121,24577
41122,28
41131,883
41132,3
41141,85
41142,1
41211,0
41212,92210
41213,0
41221,0
41222,5358
41223,0
41230,148
41240,14
41311,0
41312,18
41313,0
41320,0
42111,0
42112,31058
42113,1
42120,25831
42130,3045
42140,607
42211,0
42212,4729
42213,0
42221,0
42222,3086
42223,0
42230,338
42240,35
42311,0
42312,0
42321,0
42322,0
43110,11301
43120,35040
43130,6114
43141,1419
43142,0
43211,0
43212,1013
43220,2967
43230,425
43240,62
43311,0
43312,0
43320,0
44110,3167
44120,18354
44130,3910
44140,789
44210,286
44220,1291
44230,247
44240,34
44310,0
44320,0
45100,2328
45200,137
45300,0
