WT_code,Count
11111,0
11112,845129
11120,158823
11211,0
11212,386107
11220,89512
11230,5996
12111,0
12112,71678
12113,81839
12120,60329
12130,2347
12211,0
12212,44967
12213,13745
12221,0
12222,46653
12230,1189
13111,0
13112,80828
13113,68605
13120,102453
13211,0
13212,41835
13220,48946
13230,1069
13311,0
13312,79
13320,18
14111,0
14112,61858
14113,34131
14120,123056
14211,0
14212,15427
14213,2415
14221,0
14222,23089
14223,3555
14230,719
14311,0
14312,11
14320,10
21111,0
21112,113348
21113,326389
21120,180751
21130,29406
21211,0
21212,58442
21213,35903
21220,71268
21230,8959
21311,0
21312,51
21320,4
22111,0
22112,61521
22113,125634
22120,132548
22130,10757
22211,0
22212,29921
22213,15059
22220,62647
22230,4040
22311,0
22312,30
22320,2
23110,189929
23120,208680
23130,17145
23211,0
23212,24721
23213,11918
23221,0
23222,75172
23230,3943
23311,0
23312,58
23320,9
24110,76715
24120,184177
24130,18661
24211,0
24212,5892
24213,2374
24221,0
24222,27802
24223,5781
24230,1948
24311,0
24312,9
24320,6
31111,0
31112,53702
31113,241898
31121,75361
31122,56703
31131,32318
31132,4372
31140,10643
31211,0
31212,21714
31213,14904
31220,36729
31230,9262
31240,2465
31311,0
31312,11
31320,2
32111,0
32112,26529
32113,107810
32120,132421
32130,26722
32140,4749
32211,0
32212,9953
32213,6430
32221,0
32222,35362
32230,7023
32240,1173
32311,0
32312,16
32320,2
33110,169404
33120,282666
33130,51323
33211,0
33212,17054
33220,68747
33230,11780
33311,0
33312,9
33321,0
33322,1
34110,64663
34120,179857
34130,30320
34210,4557
34220,39314
34230,5531
34310,2
34320,0
35100,35099
35200,5358
35300,1
41111,0
41112,24554
41113,149304
41121,31214
41122,25473
41131,22636
41132,3066
41141,14394
41142,506
41211,0
41212,8365
41213,6739
41221,0
41222,9467
41223,4243
41230,6565
41240,3228
41311,0
41312,5
41313,0
41320,1
42111,0
42112,22283
42113,152123
42120,238243
42130,104281
42140,39925
42211,0
42212,4278
42213,3300
42221,0
42222,26942
42223,7106
42230,19373
42240,7829
42311,0
42312,1
42321,0
42322,1
43110,118682
43120,224982
43130,81879
43141,19772
43142,2462
43211,0
43212,4347
43220,33775
43230,15238
43240,4140
43311,0
43312,0
43320,0
44110,24860
44120,89997
44130,31850
44140,7708
44210,962
44220,16847
44230,6764
44240,1283
44310,0
44320,0
45100,9924
45200,2711
45300,0
