WT_code,Count
11111,0
11112,593091
11120,89136
11211,0
11212,367893
11220,21704
11230,321
12111,0
12112,112097
12113,7
12120,37679
12130,1124
12211,0
12212,66862
12213,52
12221,0
12222,13927
12230,263
13111,0
13112,77799
13113,6
13120,42786
13211,0
13212,41079
13220,14464
13230,447
13311,0
13312,14
13320,2
14111,0
14112,42901
14113,1
14120,44436
14211,0
14212,11306
14213,1
14221,0
14222,9218
14223,3
14230,354
14311,0
14312,1
14320,0
21111,0
21112,470128
21113,167
21120,112020
21130,4747
21211,0
21212,170318
21213,12
21220,19928
21230,513
21311,0
21312,56
21320,0
22111,0
22112,140236
22113,2
22120,81647
22130,5026
22211,0
22212,43641
22213,0
22220,19428
22230,548
22311,0
22312,1
22320,3
23110,80003
23120,72836
23130,5295
23211,0
23212,24354
23213,0
23221,0
23222,19629
23230,795
23311,0
23312,0
23320,3
24110,17880
24120,32434
24130,3296
24211,0
24212,2671
24213,0
24221,0
24222,5690
24223,0
24230,500
24311,0
24312,0
24320,0
31111,0
31112,413738
31113,72
31121,72878
31122,99
31131,4875
31132,3
31140,660
31211,0
31212,122287
31213,3
31220,10116
31230,536
31240,87
31311,0
31312,31
31320,0
32111,0
32112,54698
32113,2
32120,45977
32130,3888
32140,793
32211,0
32212,11531
32213,0
32221,0
32222,6156
32230,379
32240,64
32311,0
32312,0
32320,0
33110,45539
33120,84423
33130,10860
33211,0
33212,7510
33220,10907
33230,931
33311,0
33312,0
33321,0
33322,0
34110,13273
34120,44860
34130,7330
34210,1629
34220,5189
34230,676
34310,0
34320,0
35100,8435
35200,856
35300,0
41111,0
41112,449874
41113,40
41121,28557
41122,56
41131,2039
41132,4
41141,338
41142,0
41211,0
41212,101080
41213,3
41221,0
41222,3648
41223,0
41230,473
41240,87
41311,0
41312,14
41313,0
41320,0
42111,0
42112,28206
42113,1
42120,38091
42130,7236
42140,1804
42211,0
42212,3901
42213,0
42221,0
42222,3236
42223,1
42230,1050
42240,241
42311,0
42312,1
42321,0
42322,0
43110,9550
43120,46456
43130,10857
43141,2595
43142,0
43211,0
43212,838
43220,3481
43230,975
43240,280
43311,0
43312,0
43320,0
44110,2436
44120,20801
44130,5678
44140,1234
44210,238
44220,1526
44230,457
44240,94
44310,0
44320,0
45100,2297
45200,193
45300,0
