WT_code,Count
11111,0
11112,655069
11120,99088
11211,0
11212,449297
11220,92801
11230,1286
12111,0
12112,62399
12113,77017
12120,49102
12130,1753
12211,0
12212,50036
12213,17064
12221,0
12222,42764
12230,568
13111,0
13112,66473
13113,73937
13120,83999
13211,0
13212,49067
13220,50061
13230,1023
13311,0
13312,159
13320,17
14111,0
14112,58317
14113,43112
14120,97718
14211,0
14212,25427
14213,4575
14221,0
14222,41640
14223,6388
14230,632
14311,0
14312,27
14320,26
21111,0
21112,192212
21113,433966
21120,178312
21130,14265
21211,0
21212,125597
21213,79686
21220,87260
21230,3881
21311,0
21312,207
21320,8
22111,0
22112,61404
22113,113140
22120,117880
22130,13527
22211,0
22212,39915
22213,22924
22220,61800
22230,2939
22311,0
22312,97
22320,11
23110,121322
23120,132969
23130,13424
23211,0
23212,29818
23213,13599
23221,0
23222,75452
23230,3128
23311,0
23312,77
23320,9
24110,37917
24120,76079
24130,4187
24211,0
24212,10868
24213,3370
24221,0
24222,40022
24223,6124
24230,967
24311,0
24312,10
24320,9
31111,0
31112,131799
31113,424092
31121,110337
31122,100626
31131,20840
31132,10467
31140,2287
31211,0
31212,60201
31213,38492
31220,58259
31230,5629
31240,439
31311,0
31312,105
31320,7
32111,0
32112,35542
32113,98801
32120,140364
32130,27574
32140,1270
32211,0
32212,17673
32213,12197
32221,0
32222,37811
32230,3712
32240,201
32311,0
32312,21
32320,3
33110,92764
33120,161823
33130,23907
33211,0
33212,28666
33220,60091
33230,4075
33311,0
33312,11
33321,0
33322,0
34110,20487
34120,53833
34130,5316
34210,8837
34220,30189
34230,1316
34310,0
34320,1
35100,9839
35200,4064
35300,0
41111,0
41112,81733
41113,430578
41121,83850
41122,57314
41131,27428
41132,6248
41141,6006
41142,218
41211,0
41212,31575
41213,23255
41221,0
41222,31400
41223,6452
41230,5234
41240,957
41311,0
41312,74
41313,5
41320,6
42111,0
42112,33212
42113,136010
42120,241487
42130,49099
42140,5275
42211,0
42212,6791
42213,5031
42221,0
42222,34053
42223,6572
42230,6717
42240,835
42311,0
42312,11
42321,0
42322,2
43110,68604
43120,98049
43130,19275
43141,1823
43142,108
43211,0
43212,3365
43220,21913
43230,4082
43240,324
43311,0
43312,4
43320,0
44110,7117
44120,25093
44130,6220
44140,555
44210,591
44220,7704
44230,1518
44240,78
44310,0
44320,0
45100,2968
45200,816
45300,0
