WT_code,Count
11111,0
11112,482999
11120,77610
11211,0
11212,362871
11220,58465
11230,1952
12111,0
12112,55888
12113,50699
12120,34332
12130,2321
12211,0
12212,45924
12213,15748
12221,0
12222,38993
12230,1794
13111,0
13112,67534
13113,48157
13120,75360
13211,0
13212,39894
13220,51132
13230,3177
13311,0
13312,93
13320,16
14111,0
14112,48959
14113,24983
14120,93344
14211,0
14212,18881
14213,2378
14221,0
14222,36648
14223,4690
14230,2501
14311,0
14312,6
14320,5
21111,0
21112,124049
21113,301402
21120,126449
21130,17832
21211,0
21212,76809
21213,55432
21220,60306
21230,5995
21311,0
21312,82
21320,9
22111,0
22112,81930
22113,151399
22120,102438
22130,17018
22211,0
22212,49211
22213,28076
22220,70727
22230,8443
22311,0
22312,61
22320,11
23110,218205
23120,166670
23130,44149
23211,0
23212,40320
23213,19501
23221,0
23222,91901
23230,14388
23311,0
23312,115
23320,21
24110,74162
24120,119691
24130,48546
24211,0
24212,11087
24213,3959
24221,0
24222,33437
24223,5729
24230,5885
24311,0
24312,24
24320,12
31111,0
31112,70549
31113,288519
31121,79615
31122,38727
31131,24912
31132,3707
31140,9088
31211,0
31212,32336
31213,27174
31220,36932
31230,6721
31240,1675
31311,0
31312,29
31320,9
32111,0
32112,36387
32113,156949
32120,115809
32130,31519
32140,11138
32211,0
32212,17624
32213,13882
32221,0
32222,41659
32230,8943
32240,2216
32311,0
32312,14
32320,6
33110,231760
33120,244391
33130,122112
33211,0
33212,42762
33220,82451
33230,25133
33311,0
33312,32
33321,0
33322,5
34110,84041
34120,159278
34130,80684
34210,15336
34220,43820
34230,9564
34310,8
34320,1
35100,29795
35200,6508
35300,0
41111,0
41112,36878
41113,264001
41121,39473
41122,21871
41131,19792
41132,2022
41141,10674
41142,588
41211,0
41212,13855
41213,14434
41221,0
41222,12498
41223,4660
41230,4226
41240,1553
41311,0
41312,17
41313,1
41320,4
42111,0
42112,24230
42113,204905
42120,186254
42130,98131
42140,53643
42211,0
42212,6430
42213,7223
42221,0
42222,26906
42223,6882
42230,14547
42240,6658
42311,0
42312,2
42321,0
42322,2
43110,163714
43120,227753
43130,110174
43141,29313
43142,21747
43211,0
43212,9017
43220,37655
43230,15293
43240,6127
43311,0
43312,1
43320,0
44110,54754
44120,118675
44130,33542
44140,13689
44210,2280
44220,22134
44230,7138
44240,2016
44310,0
44320,0
45100,14978
45200,3426
45300,0
