WT_code,Count
11111,0
11112,876092
11120,135396
11211,0
11212,416861
11220,26057
11230,609
12111,0
12112,117215
12113,26
12120,52021
12130,977
12211,0
12212,58970
12213,30
12221,0
12222,17590
12230,276
13111,0
13112,80120
13113,6
13120,52792
13211,0
13212,36079
13220,19677
13230,370
13311,0
13312,5
13320,3
14111,0
14112,58553
14113,7
14120,71166
14211,0
14212,12419
14213,2
14221,0
14222,11868
14223,0
14230,260
14311,0
14312,1
14320,1
21111,0
21112,407797
21113,87
21120,134843
21130,5600
21211,0
21212,100018
21213,1
21220,17674
21230,677
21311,0
21312,29
21320,0
22111,0
22112,100810
22113,8
22120,88041
22130,3432
22211,0
22212,25453
22213,0
22220,16686
22230,518
22311,0
22312,0
22320,2
23110,81246
23120,99102
23130,3842
23211,0
23212,18476
23213,0
23221,0
23222,22395
23230,747
23311,0
23312,1
23320,0
24110,32557
24120,82925
24130,4900
24211,0
24212,3067
24213,0
24221,0
24222,10021
24223,0
24230,624
24311,0
24312,0
24320,0
31111,0
31112,266066
31113,52
31121,65033
31122,74
31131,5431
31132,6
31140,328
31211,0
31212,50791
31213,1
31220,6938
31230,773
31240,52
31311,0
31312,13
31320,0
32111,0
32112,54475
32113,1
32120,43870
32130,4330
32140,218
32211,0
32212,9359
32213,0
32221,0
32222,4613
32230,548
32240,62
32311,0
32312,1
32320,1
33110,52335
33120,98532
33130,9311
33211,0
33212,7308
33220,10587
33230,1151
33311,0
33312,0
33321,0
33322,0
34110,14638
34120,69065
34130,6666
34210,1375
34220,6610
34230,853
34310,0
34320,0
35100,19805
35200,1708
35300,0
41111,0
41112,225276
41113,16
41121,22226
41122,41
41131,2389
41132,4
41141,288
41142,0
41211,0
41212,32474
41213,3
41221,0
41222,2392
41223,3
41230,600
41240,105
41311,0
41312,6
41313,0
41320,0
42111,0
42112,47061
42113,0
42120,34818
42130,9180
42140,1114
42211,0
42212,5588
42213,0
42221,0
42222,2613
42223,0
42230,1233
42240,263
42311,0
42312,0
42321,0
42322,0
43110,8155
43120,43237
43130,9880
43141,960
43142,0
43211,0
43212,750
43220,2869
43230,1093
43240,201
43311,0
43312,0
43320,0
44110,1414
44120,21997
44130,5234
44140,457
44210,119
44220,1402
44230,538
44240,103
44310,0
44320,0
45100,3116
45200,306
45300,0
