WT_code,Count
11111,0
11112,852872
11120,132566
11211,0
11212,437241
11220,35039
11230,367
12111,0
12112,121952
12113,17
12120,51997
12130,932
12211,0
12212,60471
12213,80
12221,0
12222,20183
12230,395
13111,0
13112,88586
13113,10
13120,53755
13211,0
13212,37428
13220,21484
13230,493
13311,0
13312,1
13320,0
14111,0
14112,65870
14113,5
14120,72732
14211,0
14212,11949
14213,4
14221,0
14222,11378
14223,0
14230,339
14311,0
14312,0
14320,0
21111,0
21112,383537
21113,57
21120,120962
21130,4599
21211,0
21212,103619
21213,0
21220,20255
21230,467
21311,0
21312,16
21320,2
22111,0
22112,102723
22113,5
22120,80163
22130,2981
22211,0
22212,25590
22213,1
22220,17199
22230,554
22311,0
22312,3
22320,0
23110,90193
23120,97764
23130,3913
23211,0
23212,18991
23213,0
23221,0
23222,23095
23230,922
23311,0
23312,0
23320,0
24110,38663
24120,85418
24130,4468
24211,0
24212,3094
24213,0
24221,0
24222,9937
24223,2
24230,655
24311,0
24312,0
24320,0
31111,0
31112,251082
31113,20
31121,58618
31122,35
31131,4007
31132,4
31140,180
31211,0
31212,53461
31213,2
31220,8112
31230,390
31240,18
31311,0
31312,10
31320,0
32111,0
32112,64529
32113,2
32120,41738
32130,3559
32140,146
32211,0
32212,10605
32213,0
32221,0
32222,4959
32230,324
32240,10
32311,0
32312,1
32320,1
33110,64216
33120,97214
33130,8256
33211,0
33212,8488
33220,10307
33230,939
33311,0
33312,0
33321,0
33322,0
34110,18259
34120,70810
34130,6068
34210,1540
34220,6157
34230,654
34310,0
34320,0
35100,21083
35200,1457
35300,0
41111,0
41112,229644
41113,6
41121,22402
41122,12
41131,1798
41132,5
41141,183
41142,1
41211,0
41212,38126
41213,0
41221,0
41222,3142
41223,0
41230,199
41240,25
41311,0
41312,3
41313,0
41320,0
42111,0
42112,63320
42113,0
42120,34671
42130,7022
42140,712
42211,0
42212,7199
42213,0
42221,0
42222,2702
42223,0
42230,625
42240,60
42311,0
42312,0
42321,0
42322,0
43110,10820
43120,43503
43130,8065
43141,593
43142,0
43211,0
43212,804
43220,2484
43230,589
43240,42
43311,0
43312,0
43320,0
44110,1912
44120,24084
44130,4543
44140,254
44210,132
44220,1151
44230,323
44240,31
44310,0
44320,0
45100,3364
45200,200
45300,0
