WT_code,Count
11111,0
11112,593013
11120,89728
11211,0
11212,363678
11220,22937
11230,260
12111,0
12112,107727
12113,9
12120,38402
12130,1250
12211,0
12212,64010
12213,46
12221,0
12222,13945
12230,292
13111,0
13112,74499
13113,6
13120,43878
13211,0
13212,39281
13220,14500
13230,454
13311,0
13312,22
13320,2
14111,0
14112,42122
14113,3
14120,45861
14211,0
14212,10719
14213,13
14221,0
14222,8664
14223,0
14230,369
14311,0
14312,2
14320,0
21111,0
21112,462326
21113,124
21120,111287
21130,4484
21211,0
21212,166239
21213,7
21220,20475
21230,488
21311,0
21312,37
21320,0
22111,0
22112,133650
22113,7
22120,80394
22130,4842
22211,0
22212,42591
22213,0
22220,19743
22230,659
22311,0
22312,5
22320,0
23110,78010
23120,74229
23130,5737
23211,0
23212,23893
23213,1
23221,0
23222,19641
23230,834
23311,0
23312,4
23320,1
24110,17563
24120,32805
24130,3588
24211,0
24212,2598
24213,0
24221,0
24222,5611
24223,0
24230,579
24311,0
24312,0
24320,0
31111,0
31112,409211
31113,73
31121,73521
31122,103
31131,4604
31132,6
31140,627
31211,0
31212,119480
31213,2
31220,10702
31230,539
31240,67
31311,0
31312,16
31320,1
32111,0
32112,54091
32113,1
32120,45532
32130,3833
32140,870
32211,0
32212,11326
32213,0
32221,0
32222,6197
32230,381
32240,72
32311,0
32312,0
32320,1
33110,45620
33120,85321
33130,11026
33211,0
33212,7476
33220,11380
33230,1059
33311,0
33312,0
33321,0
33322,0
34110,13396
34120,45822
34130,7844
34210,1714
34220,5324
34230,804
34310,0
34320,0
35100,8267
35200,886
35300,0
41111,0
41112,447876
41113,39
41121,30047
41122,55
41131,1933
41132,4
41141,364
41142,0
41211,0
41212,99442
41213,1
41221,0
41222,3854
41223,0
41230,350
41240,61
41311,0
41312,15
41313,0
41320,0
42111,0
42112,29656
42113,1
42120,39648
42130,7015
42140,1584
42211,0
42212,3840
42213,0
42221,0
42222,3148
42223,0
42230,712
42240,188
42311,0
42312,0
42321,0
42322,0
43110,9809
43120,47768
43130,10891
43141,2379
43142,0
43211,0
43212,927
43220,3706
43230,873
43240,143
43311,0
43312,0
43320,0
44110,2565
44120,21879
44130,5859
44140,1134
44210,258
44220,1787
44230,419
44240,77
44310,0
44320,0
45100,2549
45200,224
45300,0
