WT_code,Count
11111,0
11112,825256
11120,174021
11211,0
11212,417862
11220,105487
11230,7995
12111,0
12112,68415
12113,88446
12120,70646
12130,2535
12211,0
12212,49691
12213,18514
12221,0
12222,57917
12230,1621
13111,0
13112,78928
13113,66763
13120,118444
13211,0
13212,50086
13220,65736
13230,1799
13311,0
13312,56
13320,8
14111,0
14112,60000
14113,29090
14120,130308
14211,0
14212,19335
14213,2744
14221,0
14222,33288
14223,5264
14230,1107
14311,0
14312,7
14320,2
21111,0
21112,100015
21113,323571
21120,192016
21130,31436
21211,0
21212,57255
21213,36240
21220,76594
21230,10629
21311,0
21312,43
21320,5
22111,0
22112,54113
22113,119410
22120,142360
22130,12074
22211,0
22212,30077
22213,16946
22220,69116
22230,4712
22311,0
22312,24
22320,7
23110,167251
23120,210672
23130,18320
23211,0
23212,28083
23213,14213
23221,0
23222,89896
23230,5154
23311,0
23312,32
23320,8
24110,69938
24120,178934
24130,17822
24211,0
24212,7806
24213,2793
24221,0
24222,35881
24223,7001
24230,2478
24311,0
24312,3
24320,3
31111,0
31112,45982
31113,234798
31121,67509
31122,69411
31131,31562
31132,5336
31140,10740
31211,0
31212,20490
31213,13523
31220,35925
31230,9930
31240,3043
31311,0
31312,12
31320,8
32111,0
32112,23930
32113,99933
32120,138048
32130,28410
32140,4741
32211,0
32212,9523
32213,6777
32221,0
32222,37074
32230,7658
32240,1253
32311,0
32312,5
32320,2
33110,148452
33120,274394
33130,53137
33211,0
33212,18684
33220,78211
33230,14114
33311,0
33312,2
33321,0
33322,1
34110,59803
34120,169494
34130,27874
34210,5303
34220,45603
34230,6830
34310,0
34320,1
35100,34518
35200,6285
35300,0
41111,0
41112,21222
41113,137828
41121,28807
41122,29014
41131,20977
41132,3273
41141,12359
41142,563
41211,0
41212,8488
41213,5441
41221,0
41222,9603
41223,3474
41230,6684
41240,3919
41311,0
41312,3
41313,0
41320,1
42111,0
42112,21646
42113,148876
42120,246377
42130,107589
42140,40308
42211,0
42212,4493
42213,3285
42221,0
42222,29582
42223,7643
42230,21440
42240,9196
42311,0
42312,2
42321,0
42322,0
43110,113124
43120,214531
43130,79411
43141,19558
43142,2578
43211,0
43212,4776
43220,39480
43230,17649
43240,4320
43311,0
43312,0
43320,0
44110,24784
44120,85493
44130,29030
44140,7376
44210,1085
44220,20021
44230,8362
44240,1602
44310,0
44320,0
45100,9822
45200,3089
45300,0
