WT_code,Count
11111,0
11112,819132
11120,88976
11211,0
11212,462911
11220,34409
11230,470
12111,0
12112,135498
12113,78
12120,36216
12130,521
12211,0
12212,77822
12213,51
12221,0
12222,15851
12230,212
13111,0
13112,108153
13113,33
13120,43709
13211,0
13212,53020
13220,14368
13230,206
13311,0
13312,10
13320,0
14111,0
14112,94366
14113,33
14120,69471
14211,0
14212,22374
14213,25
14221,0
14222,11362
14223,2
14230,169
14311,0
14312,1
14320,1
21111,0
21112,532201
21113,68
21120,146179
21130,4570
21211,0
21212,198476
21213,5
21220,30877
21230,654
21311,0
21312,24
21320,1
22111,0
22112,94858
22113,5
22120,50922
22130,1748
22211,0
22212,27537
22213,1
22220,11833
22230,244
22311,0
22312,3
22320,1
23110,68295
23120,40748
23130,1138
23211,0
23212,12391
23213,2
23221,0
23222,7637
23230,171
23311,0
23312,0
23320,0
24110,30173
24120,30779
24130,482
24211,0
24212,2802
24213,0
24221,0
24222,3659
24223,0
24230,93
24311,0
24312,0
24320,0
31111,0
31112,426392
31113,36
31121,100118
31122,16
31131,6305
31132,0
31140,218
31211,0
31212,130185
31213,0
31220,17622
31230,846
31240,19
31311,0
31312,11
31320,2
32111,0
32112,67774
32113,2
32120,37142
32130,2018
32140,69
32211,0
32212,13258
32213,0
32221,0
32222,5024
32230,181
32240,6
32311,0
32312,1
32320,1
33110,49535
33120,39891
33130,1487
33211,0
33212,7452
33220,4989
33230,122
33311,0
33312,0
33321,0
33322,0
34110,9990
34120,16206
34130,398
34210,1054
34220,1627
34230,59
34310,0
34320,0
35100,2925
35200,233
35300,0
41111,0
41112,335723
41113,13
41121,39235
41122,8
41131,2357
41132,0
41141,105
41142,0
41211,0
41212,70860
41213,0
41221,0
41222,7054
41223,0
41230,522
41240,29
41311,0
41312,8
41313,0
41320,0
42111,0
42112,57071
42113,0
42120,28929
42130,1932
42140,58
42211,0
42212,6806
42213,0
42221,0
42222,2716
42223,0
42230,163
42240,5
42311,0
42312,7
42321,0
42322,0
43110,7625
43120,15367
43130,592
43141,16
43142,0
43211,0
43212,782
43220,1091
43230,54
43240,0
43311,0
43312,0
43320,0
44110,945
44120,4896
44130,120
44140,2
44210,160
44220,224
44230,22
44240,0
44310,0
44320,0
45100,670
45200,36
45300,0
