WT_code,Count
11111,0
11112,591741
11120,87580
11211,0
11212,358427
11220,23041
11230,252
12111,0
12112,113420
12113,5
12120,38538
12130,1288
12211,0
12212,66070
12213,52
12221,0
12222,14517
12230,277
13111,0
13112,77469
13113,11
13120,42484
13211,0
13212,40475
13220,15108
13230,447
13311,0
13312,14
13320,1
14111,0
14112,41213
14113,2
14120,40746
14211,0
14212,10954
14213,10
14221,0
14222,8481
14223,5
14230,309
14311,0
14312,2
14320,0
21111,0
21112,485456
21113,174
21120,110495
21130,4858
21211,0
21212,171629
21213,7
21220,21241
21230,582
21311,0
21312,63
21320,1
22111,0
22112,144227
22113,5
22120,81356
22130,4782
22211,0
22212,42387
22213,0
22220,20214
22230,638
22311,0
22312,5
22320,2
23110,81381
23120,72578
23130,5401
23211,0
23212,23618
23213,0
23221,0
23222,20336
23230,826
23311,0
23312,5
23320,1
24110,18120
24120,30833
24130,3147
24211,0
24212,2748
24213,0
24221,0
24222,5502
24223,0
24230,399
24311,0
24312,0
24320,0
31111,0
31112,430158
31113,122
31121,71646
31122,91
31131,4674
31132,1
31140,706
31211,0
31212,124051
31213,6
31220,11074
31230,559
31240,70
31311,0
31312,38
31320,1
32111,0
32112,56157
32113,5
32120,44437
32130,3676
32140,770
32211,0
32212,11788
32213,0
32221,0
32222,6168
32230,402
32240,53
32311,0
32312,1
32320,1
33110,46271
33120,81396
33130,10135
33211,0
33212,6938
33220,10788
33230,1029
33311,0
33312,1
33321,0
33322,0
34110,13645
34120,42532
34130,6946
34210,1551
34220,4573
34230,608
34310,0
34320,0
35100,7704
35200,634
35300,0
41111,0
41112,475063
41113,57
41121,27428
41122,69
41131,1777
41132,5
41141,334
41142,0
41211,0
41212,102325
41213,3
41221,0
41222,3697
41223,2
41230,334
41240,60
41311,0
41312,16
41313,0
41320,0
42111,0
42112,28818
42113,0
42120,36054
42130,6322
42140,1496
42211,0
42212,3508
42213,0
42221,0
42222,2969
42223,0
42230,757
42240,184
42311,0
42312,0
42321,0
42322,0
43110,9491
43120,43542
43130,9261
43141,2092
43142,0
43211,0
43212,760
43220,3200
43230,780
43240,167
43311,0
43312,0
43320,0
44110,2502
44120,19637
44130,4959
44140,1013
44210,194
44220,1457
44230,380
44240,70
44310,0
44320,0
45100,2174
45200,198
45300,0
