WT_code,Count
11111,0
11112,642328
11120,103173
11211,0
11212,472260
11220,97963
11230,1444
12111,0
12112,65162
12113,80501
12120,51311
12130,1803
12211,0
12212,54778
12213,22116
12221,0
12222,46843
12230,642
13111,0
13112,68222
13113,71682
13120,84513
13211,0
13212,58415
13220,59738
13230,1326
13311,0
13312,110
13320,24
14111,0
14112,57566
14113,36139
14120,93040
14211,0
14212,30354
14213,5435
14221,0
14222,45083
14223,8256
14230,873
14311,0
14312,14
14320,6
21111,0
21112,178242
21113,428506
21120,181729
21130,14295
21211,0
21212,126321
21213,84613
21220,93246
21230,4265
21311,0
21312,263
21320,13
22111,0
22112,60680
22113,115540
22120,118140
22130,13689
22211,0
22212,42307
22213,25531
22220,66745
22230,3420
22311,0
22312,53
22320,7
23110,123418
23120,133558
23130,13350
23211,0
23212,32739
23213,16949
23221,0
23222,88823
23230,4198
23311,0
23312,64
23320,5
24110,39009
24120,74045
24130,3937
24211,0
24212,11948
24213,4777
24221,0
24222,47266
24223,8939
24230,1378
24311,0
24312,8
24320,7
31111,0
31112,113868
31113,404921
31121,101500
31122,108700
31131,20043
31132,11626
31140,2163
31211,0
31212,59518
31213,38896
31220,63634
31230,6380
31240,502
31311,0
31312,104
31320,10
32111,0
32112,33363
32113,96708
32120,141022
32130,28223
32140,1348
32211,0
32212,19106
32213,13136
32221,0
32222,42151
32230,4625
32240,216
32311,0
32312,8
32320,4
33110,94267
33120,162756
33130,23677
33211,0
33212,32626
33220,71737
33230,5547
33311,0
33312,5
33321,0
33322,1
34110,21741
34120,52957
34130,4881
34210,10771
34220,39461
34230,1971
34310,1
34320,0
35100,9147
35200,5129
35300,0
41111,0
41112,69771
41113,400174
41121,81040
41122,62261
41131,28203
41132,7321
41141,6568
41142,230
41211,0
41212,32166
41213,22856
41221,0
41222,34873
41223,7134
41230,6486
41240,1262
41311,0
41312,47
41313,15
41320,4
42111,0
42112,36219
42113,138233
42120,249164
42130,51640
42140,5889
42211,0
42212,8432
42213,6538
42221,0
42222,40740
42223,8189
42230,8490
42240,1197
42311,0
42312,5
42321,0
42322,0
43110,78894
43120,104371
43130,20465
43141,2054
43142,131
43211,0
43212,5017
43220,29178
43230,5395
43240,428
43311,0
43312,0
43320,0
44110,9054
44120,26221
44130,6224
44140,525
44210,756
44220,11079
44230,2046
44240,152
44310,0
44320,0
45100,3067
45200,1026
45300,0
