WT_code,Count
11111,0
11112,797019
11120,91103
11211,0
11212,519378
11220,49670
11230,452
12111,0
12112,133813
12113,107
12120,37264
12130,618
12211,0
12212,90214
12213,14
12221,0
12222,23658
12230,472
13111,0
13112,107664
13113,30
13120,41497
13211,0
13212,61216
13220,19177
13230,516
13311,0
13312,6
13320,5
14111,0
14112,94622
14113,14
14120,61236
14211,0
14212,23683
14213,14
14221,0
14222,10825
14223,0
14230,234
14311,0
14312,1
14320,3
21111,0
21112,491814
21113,69
21120,124202
21130,3198
21211,0
21212,210536
21213,1
21220,36844
21230,432
21311,0
21312,41
21320,4
22111,0
22112,92768
22113,7
22120,45936
22130,1340
22211,0
22212,32301
22213,1
22220,13921
22230,258
22311,0
22312,2
22320,0
23110,71325
23120,35432
23130,852
23211,0
23212,15249
23213,0
23221,0
23222,8511
23230,210
23311,0
23312,0
23320,2
24110,34532
24120,27951
24130,401
24211,0
24212,3178
24213,1
24221,0
24222,3297
24223,0
24230,45
24311,0
24312,0
24320,0
31111,0
31112,377880
31113,19
31121,71411
31122,27
31131,2712
31132,0
31140,41
31211,0
31212,131924
31213,0
31220,18264
31230,325
31240,4
31311,0
31312,27
31320,4
32111,0
32112,65364
32113,0
32120,27594
32130,1006
32140,23
32211,0
32212,14162
32213,0
32221,0
32222,5063
32230,94
32240,2
32311,0
32312,2
32320,0
33110,51140
33120,32216
33130,859
33211,0
33212,8537
33220,4928
33230,86
33311,0
33312,0
33321,0
33322,0
34110,10848
34120,14348
34130,268
34210,1357
34220,1653
34230,40
34310,0
34320,0
35100,2805
35200,249
35300,0
41111,0
41112,308093
41113,7
41121,29233
41122,7
41131,735
41132,0
41141,28
41142,0
41211,0
41212,80517
41213,0
41221,0
41222,7575
41223,0
41230,116
41240,3
41311,0
41312,8
41313,0
41320,0
42111,0
42112,61580
42113,0
42120,19988
42130,762
42140,16
42211,0
42212,7361
42213,0
42221,0
42222,2786
42223,0
42230,41
42240,0
42311,0
42312,0
42321,0
42322,0
43110,8320
43120,12158
43130,396
43141,6
43142,0
43211,0
43212,880
43220,1043
43230,26
43240,0
43311,0
43312,0
43320,0
44110,954
44120,4631
44130,133
44140,0
44210,164
44220,281
44230,6
44240,0
44310,0
44320,0
45100,546
45200,57
45300,0
