WT_code,Count
11111,0
11112,1239830
11120,207151
11211,0
11212,490450
11220,53137
11230,732
12111,0
12112,134587
12113,107
12120,48192
12130,592
12211,0
12212,64727
12213,46
12221,0
12222,20445
12230,176
13111,0
13112,107224
13113,22
13120,57036
13211,0
13212,44928
13220,19130
13230,182
13311,0
13312,7
13320,0
14111,0
14112,106296
14113,23
14120,112971
14211,0
14212,21683
14213,19
14221,0
14222,16511
14223,7
14230,112
14311,0
14312,2
14320,0
21111,0
21112,314109
21113,42
21120,126734
21130,3873
21211,0
21212,88176
21213,1
21220,22410
21230,586
21311,0
21312,22
21320,3
22111,0
22112,79343
22113,3
22120,56396
22130,1004
22211,0
22212,20208
22213,0
22220,12826
22230,162
22311,0
22312,1
22320,0
23110,81107
23120,67580
23130,860
23211,0
23212,13622
23213,0
23221,0
23222,12609
23230,126
23311,0
23312,0
23320,1
24110,43353
24120,70597
24130,641
24211,0
24212,3502
24213,0
24221,0
24222,7455
24223,2
24230,93
24311,0
24312,0
24320,0
31111,0
31112,217583
31113,16
31121,68037
31122,10
31131,4594
31132,1
31140,106
31211,0
31212,44624
31213,0
31220,9128
31230,593
31240,17
31311,0
31312,8
31320,0
32111,0
32112,71036
32113,1
32120,42171
32130,1453
32140,24
32211,0
32212,12253
32213,0
32221,0
32222,5806
32230,175
32240,4
32311,0
32312,0
32320,0
33110,65805
33120,62259
33130,1348
33211,0
33212,9249
33220,8453
33230,175
33311,0
33312,0
33321,0
33322,0
34110,15022
34120,33884
34130,563
34210,1414
34220,3488
34230,75
34310,0
34320,0
35100,7910
35200,569
35300,0
41111,0
41112,160689
41113,3
41121,21733
41122,8
41131,1849
41132,0
41141,75
41142,0
41211,0
41212,22237
41213,1
41221,0
41222,2417
41223,0
41230,309
41240,20
41311,0
41312,10
41313,0
41320,0
42111,0
42112,71476
42113,0
42120,32294
42130,2173
42140,47
42211,0
42212,7437
42213,0
42221,0
42222,2952
42223,0
42230,189
42240,10
42311,0
42312,0
42321,0
42322,0
43110,10245
43120,20927
43130,794
43141,17
43142,0
43211,0
43212,960
43220,1589
43230,81
43240,0
43311,0
43312,0
43320,0
44110,1263
44120,9119
44130,379
44140,5
44210,157
44220,486
44230,46
44240,0
44310,0
44320,0
45100,1119
45200,72
45300,0
